customer_id,signup_date,location,age_group,gender
CUST_03903,2021-05-27,Phoenix,55+,Other
CUST_03904,2022-11-08,Houston,18-25,Female
CUST_03905,2022-06-18,London,18-25,Other
CUST_03906,2021-08-15,Chicago,46-55,Other
CUST_03907,2022-02-28,New York,36-45,Other
CUST_03908,2021-11-04,Paris,18-25,Male
CUST_03909,2021-10-09,New York,46-55,Other
CUST_03910,2021-03-04,Phoenix,36-45,Male
CUST_03911,2022-07-25,Chicago,18-25,Male
CUST_03912,2023-08-30,Los Angeles,18-25,Other
CUST_03913,2022-08-29,Sydney,36-45,Female
CUST_03914,2023-06-20,Sydney,26-35,Male
CUST_03915,2023-01-23,Toronto,36-45,Female
CUST_03916,2023-07-23,Chicago,36-45,Male
CUST_03917,2021-06-29,London,55+,Other
CUST_03918,2022-10-04,Houston,55+,Other
CUST_03919,2022-11-27,Phoenix,26-35,Male
CUST_03920,2022-03-14,Paris,18-25,Other
CUST_03921,2022-07-24,Chicago,36-45,Male
CUST_03922,2022-05-23,Paris,26-35,Other
CUST_03923,2021-02-18,Chicago,26-35,Male
CUST_03924,2023-09-23,Paris,46-55,Female
CUST_03925,2021-12-19,Berlin,55+,Other
CUST_03926,2023-08-23,Houston,18-25,Other
CUST_03927,2022-10-21,Los Angeles,36-45,Male
CUST_03928,2022-11-19,Toronto,26-35,Other
CUST_03929,2022-01-26,Berlin,18-25,Male
CUST_03930,2023-03-16,Sydney,46-55,Other
CUST_03931,2022-06-22,Houston,36-45,Other
CUST_03932,2021-11-23,Paris,26-35,Female
CUST_03933,2022-12-15,Sydney,46-55,Female
CUST_03934,2022-03-03,Sydney,46-55,Male
CUST_03935,2022-02-23,Phoenix,46-55,Female
CUST_03936,2021-06-02,New York,18-25,Other
CUST_03937,2021-11-04,Toronto,36-45,Female
CUST_03938,2022-01-21,Houston,36-45,Other
CUST_03939,2021-07-08,Houston,55+,Female
CUST_03940,2023-02-12,London,36-45,Other
CUST_03941,2022-07-05,Toronto,26-35,Other
CUST_03942,2022-04-30,Paris,55+,Female
CUST_03943,2021-09-04,Houston,46-55,Male
CUST_03944,2023-05-20,Paris,36-45,Other
CUST_03945,2021-08-19,Chicago,55+,Female
CUST_03946,2021-11-04,Paris,26-35,Other
CUST_03947,2023-05-29,New York,26-35,Female
CUST_03948,2022-12-26,Toronto,36-45,Other
CUST_03949,2021-05-28,New York,26-35,Male
CUST_03950,2023-04-06,New York,46-55,Male
CUST_03951,2022-04-20,Sydney,55+,Other
CUST_03952,2023-07-26,Berlin,26-35,Other
CUST_03953,2021-03-01,New York,36-45,Female
CUST_03954,2022-07-30,Toronto,36-45,Male
CUST_03955,2022-02-27,Berlin,18-25,Other
CUST_03956,2023-09-19,Toronto,36-45,Male
CUST_03957,2022-03-03,Sydney,55+,Other
CUST_03958,2022-07-25,Los Angeles,46-55,Male
CUST_03959,2022-06-27,Sydney,55+,Other
CUST_03960,2021-05-18,Sydney,26-35,Male
CUST_03961,2022-02-02,Houston,46-55,Female
CUST_03962,2021-09-06,Los Angeles,46-55,Male
CUST_03963,2021-09-19,Berlin,18-25,Male
CUST_03964,2021-07-28,New York,26-35,Other
CUST_03965,2021-12-05,Toronto,55+,Female
CUST_03966,2022-10-25,Houston,46-55,Male
CUST_03967,2021-03-22,Chicago,36-45,Female
CUST_03968,2023-08-03,London,55+,Female
CUST_03969,2022-04-06,Phoenix,36-45,Male
CUST_03970,2023-05-18,Houston,46-55,Other
CUST_03971,2022-01-15,Los Angeles,36-45,Other
CUST_03972,2021-04-05,New York,46-55,Male
CUST_03973,2022-07-03,Sydney,46-55,Male
CUST_03974,2023-01-12,Phoenix,46-55,Male
CUST_03975,2023-04-30,Chicago,46-55,Male
CUST_03976,2021-07-15,Sydney,46-55,Male
CUST_03977,2021-02-22,Paris,18-25,Female
CUST_03978,2021-10-02,Paris,55+,Male
CUST_03979,2022-01-22,New York,18-25,Male
CUST_03980,2022-11-21,Sydney,46-55,Male
CUST_03981,2022-09-12,Sydney,18-25,Other
CUST_03982,2022-09-10,Chicago,26-35,Male
CUST_03983,2021-02-10,Toronto,55+,Male
CUST_03984,2023-06-14,Chicago,36-45,Female
CUST_03985,2021-03-16,London,26-35,Female
CUST_03986,2021-07-12,Sydney,55+,Male
CUST_03987,2023-04-04,New York,55+,Female
CUST_03988,2023-02-19,Los Angeles,36-45,Female
CUST_03989,2022-08-25,Toronto,26-35,Other
CUST_03990,2023-01-12,London,55+,Female
CUST_03991,2022-11-19,Berlin,55+,Male
CUST_03992,2022-07-27,New York,55+,Other
CUST_03993,2021-08-11,Phoenix,36-45,Other
CUST_03994,2022-05-06,Toronto,18-25,Female
CUST_03995,2021-08-02,Phoenix,46-55,Female
CUST_03996,2023-06-10,Paris,26-35,Female
CUST_03997,2023-07-18,Berlin,46-55,Female
CUST_03998,2021-12-07,Paris,18-25,Male
CUST_03999,2021-11-07,Houston,46-55,Female
CUST_04000,2023-09-07,Los Angeles,55+,Female
CUST_04001,2023-07-20,Paris,46-55,Other
CUST_04002,2021-01-16,London,18-25,Other
CUST_04003,2021-08-05,New York,18-25,Female
CUST_04004,2023-08-18,Berlin,18-25,Other
CUST_04005,2021-07-14,London,36-45,Other
CUST_04006,2023-09-13,New York,18-25,Other
CUST_04007,2023-01-30,Los Angeles,36-45,Male
CUST_04008,2021-05-01,Toronto,55+,Other
CUST_04009,2023-02-04,London,18-25,Female
CUST_04010,2023-02-12,Sydney,36-45,Male
CUST_04011,2022-05-06,Paris,55+,Female
CUST_04012,2023-07-26,New York,46-55,Female
CUST_04013,2021-09-06,London,36-45,Female
CUST_04014,2022-12-14,London,18-25,Male
CUST_04015,2022-09-11,Chicago,18-25,Female
CUST_04016,2022-12-22,Berlin,55+,Other
CUST_04017,2021-07-29,Los Angeles,55+,Female
CUST_04018,2022-02-11,Berlin,18-25,Female
CUST_04019,2023-07-27,Houston,26-35,Other
CUST_04020,2021-09-03,Chicago,55+,Male
CUST_04021,2022-07-20,London,26-35,Female
CUST_04022,2021-11-26,Houston,55+,Other
CUST_04023,2023-03-06,Berlin,46-55,Other
CUST_04024,2021-10-17,Los Angeles,26-35,Other
CUST_04025,2022-01-25,Sydney,26-35,Female
CUST_04026,2022-04-23,Paris,26-35,Other
CUST_04027,2022-07-01,Houston,36-45,Female
CUST_04028,2022-10-27,Houston,36-45,Male
CUST_04029,2022-01-03,London,18-25,Female
CUST_04030,2021-11-12,London,46-55,Male
CUST_04031,2021-09-25,Phoenix,55+,Female
CUST_04032,2022-01-04,Berlin,26-35,Male
CUST_04033,2022-06-10,Toronto,18-25,Female
CUST_04034,2023-06-23,Phoenix,18-25,Female
CUST_04035,2022-05-25,New York,18-25,Other
CUST_04036,2022-04-23,Los Angeles,26-35,Male
CUST_04037,2021-04-11,London,55+,Male
CUST_04038,2023-04-03,London,18-25,Male
CUST_04039,2023-01-10,Sydney,55+,Other
CUST_04040,2022-04-26,Sydney,18-25,Other
CUST_04041,2023-02-19,Berlin,26-35,Other
CUST_04042,2023-05-10,Berlin,26-35,Male
CUST_04043,2021-11-24,Los Angeles,18-25,Female
CUST_04044,2023-07-26,Sydney,46-55,Female
CUST_04045,2021-07-28,Berlin,18-25,Other
CUST_04046,2022-01-15,Berlin,55+,Female
CUST_04047,2021-11-17,Phoenix,46-55,Male
CUST_04048,2022-02-28,Sydney,46-55,Other
CUST_04049,2021-02-16,Paris,18-25,Female
CUST_04050,2022-07-31,London,18-25,Male
CUST_04051,2023-06-04,Los Angeles,36-45,Female
CUST_04052,2021-08-15,Houston,46-55,Female
CUST_04053,2023-01-30,Sydney,46-55,Other
CUST_04054,2021-05-30,Los Angeles,26-35,Other
CUST_04055,2021-01-17,Los Angeles,26-35,Female
CUST_04056,2021-09-25,Toronto,55+,Male
CUST_04057,2022-07-21,Chicago,36-45,Other
CUST_04058,2023-08-16,Phoenix,55+,Female
CUST_04059,2022-08-22,Los Angeles,46-55,Male
CUST_04060,2022-08-17,Los Angeles,55+,Male
CUST_04061,2023-01-08,Chicago,18-25,Other
CUST_04062,2022-03-04,Phoenix,46-55,Male
CUST_04063,2021-10-30,Los Angeles,26-35,Other
CUST_04064,2021-06-06,Chicago,18-25,Other
CUST_04065,2021-07-20,Sydney,26-35,Male
CUST_04066,2021-12-04,Chicago,26-35,Other
CUST_04067,2021-08-24,Houston,26-35,Female
CUST_04068,2022-01-24,Berlin,26-35,Male
CUST_04069,2022-08-07,New York,55+,Other
CUST_04070,2023-05-04,Phoenix,55+,Male
CUST_04071,2021-09-09,Toronto,26-35,Female
CUST_04072,2022-05-27,Berlin,46-55,Female
CUST_04073,2022-07-18,Chicago,46-55,Other
CUST_04074,2022-11-02,Sydney,36-45,Other
CUST_04075,2023-08-25,London,36-45,Female
CUST_04076,2022-12-03,Toronto,18-25,Other
CUST_04077,2021-12-12,Sydney,55+,Other
CUST_04078,2021-09-21,New York,46-55,Other
CUST_04079,2023-02-21,Phoenix,36-45,Male
CUST_04080,2023-04-22,Houston,36-45,Female
CUST_04081,2022-05-16,Los Angeles,46-55,Other
CUST_04082,2023-09-17,New York,46-55,Male
CUST_04083,2023-01-11,Houston,18-25,Other
CUST_04084,2022-10-20,Berlin,46-55,Other
CUST_04085,2023-01-28,London,46-55,Female
CUST_04086,2022-05-18,Toronto,46-55,Male
CUST_04087,2022-04-17,Paris,26-35,Female
CUST_04088,2021-06-22,London,18-25,Female
CUST_04089,2023-01-21,London,36-45,Male
CUST_04090,2023-03-26,Sydney,46-55,Male
CUST_04091,2021-12-27,Paris,18-25,Female
CUST_04092,2021-06-23,Berlin,55+,Other
CUST_04093,2021-05-24,Berlin,46-55,Female
CUST_04094,2023-01-08,Sydney,18-25,Female
CUST_04095,2022-07-14,Sydney,55+,Male
CUST_04096,2022-05-16,Phoenix,36-45,Other
CUST_04097,2021-07-08,Paris,18-25,Male
CUST_04098,2023-07-28,Chicago,55+,Male
CUST_04099,2023-06-30,Phoenix,46-55,Male
CUST_04100,2022-07-10,Chicago,18-25,Female
CUST_04101,2022-10-20,Phoenix,36-45,Female
CUST_04102,2023-09-08,Houston,26-35,Male
CUST_04103,2021-03-02,Sydney,46-55,Male
CUST_04104,2022-06-21,London,46-55,Female
CUST_04105,2021-02-04,Phoenix,36-45,Other
CUST_04106,2023-05-10,New York,18-25,Other
CUST_04107,2023-05-18,Chicago,26-35,Male
CUST_04108,2021-03-18,London,36-45,Female
CUST_04109,2023-08-26,Phoenix,55+,Male
CUST_04110,2023-04-18,Sydney,55+,Female
CUST_04111,2022-11-16,Chicago,26-35,Male
CUST_04112,2021-02-19,Paris,36-45,Male
CUST_04113,2023-02-22,Chicago,55+,Female
CUST_04114,2021-01-07,Berlin,46-55,Other
CUST_04115,2022-02-27,Phoenix,55+,Other
CUST_04116,2021-05-21,Chicago,18-25,Female
CUST_04117,2023-05-13,Chicago,26-35,Male
CUST_04118,2022-10-08,Chicago,26-35,Other
CUST_04119,2021-08-25,Chicago,36-45,Female
CUST_04120,2021-03-11,Houston,55+,Other
CUST_04121,2022-12-26,Los Angeles,36-45,Male
CUST_04122,2021-06-04,New York,46-55,Male
CUST_04123,2021-01-10,London,26-35,Male
CUST_04124,2021-08-12,Paris,36-45,Male
CUST_04125,2022-06-02,Chicago,36-45,Male
CUST_04126,2022-04-12,Sydney,46-55,Other
CUST_04127,2022-01-18,Phoenix,18-25,Other
CUST_04128,2021-03-03,London,46-55,Other
CUST_04129,2022-09-25,Chicago,46-55,Male
CUST_04130,2022-10-16,Houston,46-55,Female
CUST_04131,2022-11-14,Berlin,55+,Female
CUST_04132,2023-08-15,New York,26-35,Female
CUST_04133,2022-09-24,London,55+,Other
CUST_04134,2023-07-24,London,55+,Female
CUST_04135,2022-05-10,Chicago,55+,Male
CUST_04136,2022-11-07,London,36-45,Other
CUST_04137,2022-05-15,Sydney,26-35,Other
CUST_04138,2021-01-17,Berlin,36-45,Other
CUST_04139,2021-01-07,Chicago,55+,Female
CUST_04140,2022-06-29,Berlin,55+,Other
CUST_04141,2022-07-19,Phoenix,36-45,Other
CUST_04142,2022-02-26,Los Angeles,55+,Male
CUST_04143,2021-01-13,New York,55+,Female
CUST_04144,2021-01-18,Toronto,46-55,Female
CUST_04145,2022-06-27,Sydney,18-25,Male
CUST_04146,2023-01-10,Chicago,18-25,Female
CUST_04147,2021-10-09,Sydney,18-25,Female
CUST_04148,2022-07-03,London,26-35,Other
CUST_04149,2023-09-28,Chicago,26-35,Other
CUST_04150,2021-10-21,New York,18-25,Female
CUST_04151,2021-01-18,Berlin,18-25,Male
CUST_04152,2022-05-30,Berlin,46-55,Male
CUST_04153,2023-04-13,London,46-55,Male
CUST_04154,2022-12-16,Phoenix,36-45,Female
CUST_04155,2022-11-22,Sydney,26-35,Other
CUST_04156,2022-03-17,Phoenix,26-35,Female
CUST_04157,2023-04-06,Paris,18-25,Female
CUST_04158,2023-08-21,Chicago,26-35,Female
CUST_04159,2023-07-21,Paris,46-55,Other
CUST_04160,2021-07-03,Sydney,46-55,Male
CUST_04161,2021-04-20,London,18-25,Male
CUST_04162,2023-07-30,Los Angeles,18-25,Male
CUST_04163,2021-04-09,Sydney,55+,Male
CUST_04164,2022-06-21,New York,36-45,Male
CUST_04165,2021-06-02,Chicago,18-25,Male
CUST_04166,2021-09-04,Berlin,18-25,Other
CUST_04167,2021-07-16,Los Angeles,18-25,Male
CUST_04168,2022-09-27,Phoenix,46-55,Other
CUST_04169,2022-06-24,New York,36-45,Male
CUST_04170,2021-09-16,Toronto,55+,Female
CUST_04171,2023-04-15,Paris,18-25,Other
CUST_04172,2021-12-29,Houston,26-35,Other
CUST_04173,2021-10-01,Sydney,36-45,Female
CUST_04174,2023-03-26,London,18-25,Other
CUST_04175,2022-02-11,Los Angeles,46-55,Female
CUST_04176,2021-03-22,London,46-55,Female
CUST_04177,2022-01-18,New York,26-35,Male
CUST_04178,2023-09-10,Paris,55+,Other
CUST_04179,2022-02-20,Houston,55+,Male
CUST_04180,2022-04-16,Paris,26-35,Other
CUST_04181,2022-08-02,Berlin,26-35,Female
CUST_04182,2021-09-07,Houston,36-45,Male
CUST_04183,2022-12-15,Phoenix,46-55,Other
CUST_04184,2021-08-20,Houston,46-55,Male
CUST_04185,2021-11-04,New York,36-45,Male
CUST_04186,2022-12-02,Los Angeles,26-35,Male
CUST_04187,2023-04-28,Berlin,26-35,Male
CUST_04188,2023-05-19,Sydney,26-35,Female
CUST_04189,2021-03-24,Los Angeles,46-55,Male
CUST_04190,2022-11-01,Berlin,55+,Other
CUST_04191,2023-05-29,Toronto,26-35,Other
CUST_04192,2022-10-28,Houston,18-25,Female
CUST_04193,2023-02-17,Sydney,55+,Male
CUST_04194,2021-02-02,London,18-25,Female
CUST_04195,2021-04-06,Paris,18-25,Male
CUST_04196,2022-02-20,Paris,26-35,Other
CUST_04197,2022-01-24,Berlin,18-25,Male
CUST_04198,2022-01-22,New York,26-35,Male
CUST_04199,2022-07-20,London,18-25,Other
CUST_04200,2022-05-03,Toronto,36-45,Other
CUST_04201,2021-02-27,Chicago,46-55,Female
CUST_04202,2022-10-15,Toronto,55+,Other
CUST_04203,2021-01-10,London,55+,Other
CUST_04204,2022-12-21,Toronto,18-25,Male
CUST_04205,2021-06-25,London,36-45,Female
CUST_04206,2021-03-26,New York,26-35,Male
CUST_04207,2022-05-27,Phoenix,55+,Female
CUST_04208,2023-05-16,London,46-55,Male
CUST_04209,2022-03-21,London,26-35,Female
CUST_04210,2022-10-23,Phoenix,26-35,Male
CUST_04211,2023-03-15,Sydney,55+,Male
CUST_04212,2021-12-06,Berlin,46-55,Other
CUST_04213,2022-08-03,Los Angeles,55+,Female
CUST_04214,2023-09-28,Houston,36-45,Female
CUST_04215,2023-05-29,Sydney,36-45,Female
CUST_04216,2023-09-25,Toronto,55+,Male
CUST_04217,2021-04-08,Sydney,55+,Male
CUST_04218,2023-07-06,Phoenix,26-35,Male
CUST_04219,2022-06-25,Chicago,18-25,Female
CUST_04220,2023-07-31,Toronto,46-55,Other
CUST_04221,2021-02-13,Toronto,46-55,Other
CUST_04222,2021-08-24,Chicago,46-55,Other
CUST_04223,2021-08-05,Paris,18-25,Other
CUST_04224,2023-07-12,Paris,55+,Male
CUST_04225,2023-06-08,Los Angeles,18-25,Male
CUST_04226,2022-12-10,Chicago,26-35,Other
CUST_04227,2023-06-28,Houston,55+,Male
CUST_04228,2022-08-04,Phoenix,36-45,Other
CUST_04229,2022-05-02,Sydney,18-25,Male
CUST_04230,2021-10-05,Berlin,18-25,Male
CUST_04231,2021-02-17,London,46-55,Female
CUST_04232,2023-08-05,Los Angeles,26-35,Other
CUST_04233,2021-03-18,Paris,18-25,Male
CUST_04234,2022-12-02,Toronto,55+,Other
CUST_04235,2023-08-06,Los Angeles,55+,Male
CUST_04236,2021-10-15,New York,36-45,Male
CUST_04237,2023-07-10,Toronto,18-25,Other
CUST_04238,2022-07-11,Phoenix,26-35,Female
CUST_04239,2022-08-01,Toronto,36-45,Other
CUST_04240,2022-11-05,Chicago,36-45,Female
CUST_04241,2021-02-03,Berlin,46-55,Male
CUST_04242,2021-07-03,Sydney,36-45,Female
CUST_04243,2023-08-10,Paris,18-25,Female
CUST_04244,2023-05-21,Chicago,26-35,Male
CUST_04245,2021-11-19,Houston,36-45,Female
CUST_04246,2021-01-17,Chicago,18-25,Male
CUST_04247,2023-09-12,Toronto,55+,Female
CUST_04248,2021-08-01,Phoenix,55+,Female
CUST_04249,2022-08-25,Berlin,26-35,Male
CUST_04250,2021-05-28,Sydney,55+,Male
CUST_04251,2023-02-10,New York,55+,Other
CUST_04252,2023-04-21,Phoenix,55+,Other
CUST_04253,2022-12-31,Paris,36-45,Female
CUST_04254,2023-04-21,Phoenix,46-55,Female
CUST_04255,2022-02-12,Sydney,55+,Female
CUST_04256,2023-08-10,Berlin,18-25,Other
CUST_04257,2021-03-20,Sydney,55+,Male
CUST_04258,2021-11-03,Houston,18-25,Other
CUST_04259,2021-06-16,New York,55+,Male
CUST_04260,2022-08-01,New York,46-55,Female
CUST_04261,2021-09-04,Chicago,36-45,Other
CUST_04262,2022-08-04,Phoenix,18-25,Other
CUST_04263,2023-05-05,Phoenix,18-25,Female
CUST_04264,2023-05-20,Sydney,36-45,Other
CUST_04265,2022-02-03,Los Angeles,46-55,Other
CUST_04266,2022-11-25,Phoenix,36-45,Male
CUST_04267,2023-07-08,Toronto,26-35,Male
CUST_04268,2022-07-08,Chicago,36-45,Other
CUST_04269,2021-12-06,Sydney,18-25,Other
CUST_04270,2022-01-29,Houston,26-35,Female
CUST_04271,2023-02-13,New York,26-35,Female
CUST_04272,2023-01-28,Los Angeles,55+,Male
CUST_04273,2021-05-24,Phoenix,36-45,Female
CUST_04274,2023-03-21,Sydney,18-25,Other
CUST_04275,2022-12-07,Los Angeles,26-35,Male
CUST_04276,2023-01-12,Paris,46-55,Female
CUST_04277,2021-03-22,London,18-25,Male
CUST_04278,2022-05-28,Paris,55+,Other
CUST_04279,2023-02-03,Sydney,55+,Male
CUST_04280,2023-09-25,Paris,18-25,Other
CUST_04281,2021-12-21,Toronto,36-45,Male
CUST_04282,2021-02-24,Phoenix,18-25,Other
CUST_04283,2021-04-11,Sydney,46-55,Male
CUST_04284,2022-03-24,Los Angeles,55+,Female
CUST_04285,2021-08-26,London,55+,Female
CUST_04286,2023-05-09,Berlin,18-25,Female
CUST_04287,2021-03-19,Paris,55+,Female
CUST_04288,2021-12-15,New York,46-55,Female
CUST_04289,2022-09-12,Phoenix,26-35,Other
CUST_04290,2023-02-27,Chicago,36-45,Female
CUST_04291,2022-09-21,Paris,18-25,Female
CUST_04292,2023-09-05,New York,18-25,Other
CUST_04293,2022-09-02,Chicago,18-25,Other
CUST_04294,2022-02-11,London,46-55,Female
CUST_04295,2023-09-20,Sydney,55+,Female
CUST_04296,2023-03-04,Chicago,26-35,Female
CUST_04297,2021-12-01,London,36-45,Other
CUST_04298,2021-01-31,Chicago,46-55,Female
CUST_04299,2022-10-12,New York,46-55,Female
CUST_04300,2021-10-07,Phoenix,36-45,Other
CUST_04301,2023-03-14,London,26-35,Other
CUST_04302,2022-04-07,Toronto,18-25,Other
CUST_04303,2022-05-18,London,18-25,Other
CUST_04304,2021-08-22,New York,18-25,Other
CUST_04305,2021-12-31,Phoenix,26-35,Other
CUST_04306,2022-07-21,Phoenix,55+,Other
CUST_04307,2023-08-22,Berlin,55+,Other
CUST_04308,2022-01-20,Los Angeles,46-55,Other
CUST_04309,2022-03-19,Berlin,18-25,Male
CUST_04310,2021-07-10,Houston,55+,Female
CUST_04311,2022-11-28,Chicago,46-55,Female
CUST_04312,2022-08-23,Los Angeles,18-25,Male
CUST_04313,2022-11-08,Paris,46-55,Other
CUST_04314,2022-01-25,Chicago,46-55,Female
CUST_04315,2021-03-29,Berlin,26-35,Female
CUST_04316,2023-03-02,London,46-55,Other
CUST_04317,2022-09-26,London,46-55,Other
CUST_04318,2021-10-30,Phoenix,55+,Other
CUST_04319,2023-03-29,Phoenix,26-35,Other
CUST_04320,2021-09-10,London,18-25,Male
CUST_04321,2023-01-01,Los Angeles,46-55,Female
CUST_04322,2021-03-17,Berlin,18-25,Other
CUST_04323,2021-03-26,Paris,55+,Female
CUST_04324,2021-10-02,London,36-45,Female
CUST_04325,2021-06-07,Chicago,36-45,Female
CUST_04326,2022-01-25,New York,26-35,Other
CUST_04327,2022-12-30,Chicago,36-45,Other
CUST_04328,2023-03-14,Berlin,46-55,Male
CUST_04329,2022-10-12,Phoenix,18-25,Female
CUST_04330,2021-06-07,London,26-35,Female
CUST_04331,2023-01-28,Sydney,26-35,Male
CUST_04332,2022-02-03,Toronto,18-25,Other
CUST_04333,2021-11-21,London,55+,Male
CUST_04334,2022-01-05,Chicago,18-25,Female
CUST_04335,2021-04-20,Los Angeles,26-35,Female
CUST_04336,2021-04-04,Houston,46-55,Male
CUST_04337,2021-01-06,Chicago,55+,Female
CUST_04338,2023-08-24,Berlin,55+,Other
CUST_04339,2021-11-12,Houston,18-25,Other
CUST_04340,2022-04-01,Houston,18-25,Female
CUST_04341,2022-01-04,Berlin,26-35,Female
CUST_04342,2023-02-19,Paris,18-25,Female
CUST_04343,2021-10-04,Berlin,18-25,Other
CUST_04344,2021-04-15,Berlin,18-25,Female
CUST_04345,2021-05-16,Berlin,26-35,Other
CUST_04346,2021-03-31,Los Angeles,46-55,Other
CUST_04347,2021-07-11,Toronto,26-35,Male
CUST_04348,2022-03-18,Sydney,36-45,Other
CUST_04349,2022-04-05,Los Angeles,18-25,Male
CUST_04350,2022-07-25,Los Angeles,36-45,Other
CUST_04351,2022-07-23,Chicago,36-45,Female
CUST_04352,2022-06-09,New York,55+,Male
CUST_04353,2022-02-22,Sydney,26-35,Other
CUST_04354,2021-04-16,London,36-45,Other
CUST_04355,2021-01-27,Phoenix,26-35,Female
CUST_04356,2021-04-02,London,55+,Other
CUST_04357,2021-12-29,Chicago,46-55,Other
CUST_04358,2022-07-22,Sydney,46-55,Other
CUST_04359,2021-04-06,Paris,18-25,Female
CUST_04360,2022-09-04,Berlin,18-25,Male
CUST_04361,2022-09-05,London,18-25,Female
CUST_04362,2023-03-15,Chicago,36-45,Other
CUST_04363,2021-11-29,Phoenix,55+,Other
CUST_04364,2023-06-04,New York,26-35,Male
CUST_04365,2022-01-30,Los Angeles,46-55,Male
CUST_04366,2021-01-13,Houston,36-45,Other
CUST_04367,2021-10-26,Chicago,26-35,Other
CUST_04368,2022-02-28,Chicago,46-55,Female
CUST_04369,2022-02-02,Houston,36-45,Other
CUST_04370,2023-03-09,Phoenix,36-45,Male
CUST_04371,2021-03-28,Chicago,55+,Male
CUST_04372,2023-01-13,Houston,36-45,Other
CUST_04373,2023-07-12,Chicago,26-35,Other
CUST_04374,2022-07-27,Los Angeles,55+,Female
CUST_04375,2023-07-16,Toronto,36-45,Male
CUST_04376,2021-09-06,Los Angeles,36-45,Other
CUST_04377,2022-08-09,Los Angeles,55+,Female
CUST_04378,2022-06-18,New York,55+,Female
CUST_04379,2021-06-23,Sydney,18-25,Male
CUST_04380,2022-12-03,Toronto,18-25,Female
CUST_04381,2022-01-25,New York,36-45,Female
CUST_04382,2021-06-23,Houston,46-55,Other
CUST_04383,2021-05-23,Los Angeles,55+,Female
CUST_04384,2021-10-03,New York,46-55,Other
CUST_04385,2021-11-05,Berlin,36-45,Female
CUST_04386,2021-10-02,Paris,18-25,Other
CUST_04387,2022-05-20,New York,26-35,Female
CUST_04388,2021-05-30,Sydney,26-35,Male
CUST_04389,2021-03-06,Los Angeles,55+,Female
CUST_04390,2021-06-21,Phoenix,26-35,Other
CUST_04391,2022-03-22,New York,36-45,Male
CUST_04392,2021-10-10,Los Angeles,55+,Female
CUST_04393,2022-03-08,Phoenix,26-35,Male
CUST_04394,2021-11-03,New York,18-25,Female
CUST_04395,2022-05-11,Los Angeles,36-45,Other
CUST_04396,2023-03-13,Los Angeles,26-35,Female
CUST_04397,2021-03-20,Paris,18-25,Male
CUST_04398,2022-01-05,Houston,26-35,Male
CUST_04399,2021-09-15,Paris,46-55,Male
CUST_04400,2023-08-25,Houston,46-55,Female
CUST_04401,2021-09-10,Chicago,18-25,Female
CUST_04402,2023-01-09,London,18-25,Female
CUST_04403,2022-10-03,New York,46-55,Other
CUST_04404,2022-05-23,Los Angeles,18-25,Other
CUST_04405,2022-09-01,Chicago,36-45,Female
CUST_04406,2022-09-24,Phoenix,36-45,Other
CUST_04407,2021-07-20,Paris,55+,Other
CUST_04408,2022-04-14,London,46-55,Female
CUST_04409,2021-04-20,London,36-45,Male
CUST_04410,2021-05-19,Chicago,18-25,Female
CUST_04411,2021-11-08,Berlin,18-25,Male
CUST_04412,2021-01-07,Paris,36-45,Female
CUST_04413,2023-08-30,Houston,55+,Other
CUST_04414,2022-02-10,Berlin,46-55,Female
CUST_04415,2021-12-07,Paris,46-55,Other
CUST_04416,2023-05-12,Los Angeles,18-25,Male
CUST_04417,2022-09-28,Los Angeles,46-55,Female
CUST_04418,2022-01-25,Paris,46-55,Female
CUST_04419,2023-04-04,New York,46-55,Female
CUST_04420,2023-06-02,Berlin,18-25,Female
CUST_04421,2021-12-04,Houston,26-35,Male
CUST_04422,2022-03-27,Houston,26-35,Male
CUST_04423,2021-12-09,Phoenix,46-55,Male
CUST_04424,2022-03-17,Chicago,26-35,Male
CUST_04425,2023-04-16,Berlin,46-55,Female
CUST_04426,2023-04-24,New York,55+,Male
CUST_04427,2023-05-31,Los Angeles,18-25,Male
CUST_04428,2022-10-29,Houston,36-45,Male
CUST_04429,2023-09-25,Berlin,18-25,Female
CUST_04430,2022-09-01,Sydney,55+,Male
CUST_04431,2021-05-20,London,36-45,Other
CUST_04432,2021-11-04,Paris,18-25,Other
CUST_04433,2021-11-25,Chicago,55+,Female
CUST_04434,2022-09-10,Sydney,36-45,Male
CUST_04435,2023-08-29,Los Angeles,36-45,Male
CUST_04436,2022-12-13,Chicago,55+,Other
CUST_04437,2021-07-25,London,26-35,Other
CUST_04438,2022-05-06,Toronto,18-25,Female
CUST_04439,2021-11-18,Toronto,36-45,Male
CUST_04440,2021-07-01,Houston,55+,Male
CUST_04441,2023-09-15,Berlin,46-55,Other
CUST_04442,2022-02-12,Houston,46-55,Other
CUST_04443,2023-09-19,Toronto,18-25,Male
CUST_04444,2021-11-23,Los Angeles,18-25,Male
CUST_04445,2021-10-26,London,55+,Male
CUST_04446,2023-01-23,Los Angeles,46-55,Female
CUST_04447,2022-12-13,Sydney,36-45,Other
CUST_04448,2022-10-11,Los Angeles,55+,Other
CUST_04449,2022-05-18,Berlin,46-55,Female
CUST_04450,2023-09-18,Chicago,46-55,Female
CUST_04451,2022-08-13,Sydney,55+,Female
CUST_04452,2023-03-12,London,55+,Male
