order_id,customer_id,order_date,order_value,category,quantity,is_returned
ORD_0044791,CUST_03728,2023-08-24,249.07,Home & Garden,2,False
ORD_0044792,CUST_03728,2023-09-01,962.65,Electronics,1,False
ORD_0044793,CUST_03728,2023-09-01,32.74,Beauty,3,False
ORD_0044794,CUST_03728,2023-09-03,193.34,Clothing,2,False
ORD_0044795,CUST_03728,2023-09-06,71.57,Beauty,2,False
ORD_0044796,CUST_03728,2023-09-07,536.27,Electronics,5,False
ORD_0044797,CUST_03728,2023-09-07,743.3,Electronics,5,False
ORD_0044798,CUST_03728,2023-09-16,22.48,Books,4,False
ORD_0044799,CUST_03728,2023-09-17,65.04,Beauty,2,True
ORD_0044800,CUST_03728,2023-09-19,40.94,Books,5,False
ORD_0044801,CUST_03728,2023-09-20,118.41,Beauty,2,False
ORD_0044802,CUST_03728,2023-09-24,976.31,Electronics,4,False
ORD_0044803,CUST_03728,2023-09-25,281.4,Sports,5,False
ORD_0044804,CUST_03728,2023-09-27,260.1,Sports,3,False
ORD_0044805,CUST_03728,2023-09-30,103.97,Beauty,5,False
ORD_0044806,CUST_03728,2023-10-02,405.0,Electronics,3,False
ORD_0044807,CUST_03728,2023-10-07,21.52,Books,3,False
ORD_0044808,CUST_03728,2023-10-07,69.0,Beauty,2,False
ORD_0044809,CUST_03728,2023-10-07,135.84,Sports,1,False
ORD_0044810,CUST_03728,2023-10-10,142.73,Home & Garden,3,False
ORD_0044811,CUST_03728,2023-10-13,357.54,Sports,2,False
ORD_0044812,CUST_03728,2023-10-16,38.5,Books,1,True
ORD_0044813,CUST_03728,2023-10-17,122.89,Beauty,1,False
ORD_0044814,CUST_03728,2023-10-19,73.98,Beauty,3,False
ORD_0044815,CUST_03728,2023-10-19,993.62,Electronics,2,False
ORD_0044816,CUST_03728,2023-10-20,1306.65,Electronics,2,False
ORD_0044817,CUST_03728,2023-10-21,83.53,Sports,5,False
ORD_0044818,CUST_03728,2023-10-26,573.76,Electronics,2,False
ORD_0044819,CUST_03728,2023-10-30,217.68,Sports,1,False
ORD_0044820,CUST_03729,2022-08-04,32.8,Books,4,False
ORD_0044821,CUST_03729,2022-08-08,235.11,Sports,3,False
ORD_0044822,CUST_03729,2022-09-12,227.81,Electronics,3,False
ORD_0044823,CUST_03729,2022-10-08,88.78,Sports,3,False
ORD_0044824,CUST_03729,2022-10-11,501.46,Electronics,4,False
ORD_0044825,CUST_03729,2022-11-10,19.11,Books,4,False
ORD_0044826,CUST_03729,2022-12-02,31.95,Books,2,False
ORD_0044827,CUST_03729,2022-12-19,119.29,Clothing,4,False
ORD_0044828,CUST_03729,2023-01-06,20.41,Beauty,2,False
ORD_0044829,CUST_03729,2023-01-12,53.75,Clothing,1,False
ORD_0044830,CUST_03729,2023-02-16,118.44,Sports,3,False
ORD_0044831,CUST_03729,2023-03-13,349.88,Home & Garden,3,False
ORD_0044832,CUST_03729,2023-04-10,342.03,Home & Garden,4,False
ORD_0044833,CUST_03729,2023-04-20,376.11,Electronics,3,False
ORD_0044834,CUST_03729,2023-04-30,309.78,Sports,1,False
ORD_0044835,CUST_03729,2023-05-18,397.42,Home & Garden,3,False
ORD_0044836,CUST_03729,2023-05-22,54.84,Beauty,4,False
ORD_0044837,CUST_03729,2023-06-01,13.18,Beauty,1,False
ORD_0044838,CUST_03729,2023-06-21,229.22,Home & Garden,1,False
ORD_0044839,CUST_03729,2023-07-16,18.82,Books,2,False
ORD_0044840,CUST_03730,2023-07-15,227.32,Clothing,3,True
ORD_0044841,CUST_03730,2023-07-15,19.76,Books,4,False
ORD_0044842,CUST_03730,2023-07-15,394.03,Home & Garden,2,False
ORD_0044843,CUST_03730,2023-07-15,177.81,Electronics,5,False
ORD_0044844,CUST_03730,2023-07-15,27.94,Books,4,False
ORD_0044845,CUST_03730,2023-07-15,314.4,Home & Garden,2,False
ORD_0044846,CUST_03730,2023-07-15,45.46,Beauty,4,False
ORD_0044847,CUST_03731,2022-06-05,267.76,Home & Garden,5,False
ORD_0044848,CUST_03731,2022-07-10,148.01,Clothing,1,False
ORD_0044849,CUST_03731,2022-07-11,54.89,Electronics,1,False
ORD_0044850,CUST_03731,2022-08-19,343.16,Electronics,5,False
ORD_0044851,CUST_03731,2022-09-14,10.32,Beauty,5,False
ORD_0044852,CUST_03731,2022-09-23,45.11,Beauty,3,False
ORD_0044853,CUST_03731,2022-11-13,169.99,Home & Garden,1,False
ORD_0044854,CUST_03731,2022-11-20,1049.95,Electronics,1,False
ORD_0044855,CUST_03731,2022-11-29,136.83,Sports,5,False
ORD_0044856,CUST_03731,2023-01-30,86.85,Sports,4,False
ORD_0044857,CUST_03731,2023-04-11,36.42,Sports,3,False
ORD_0044858,CUST_03731,2023-06-25,16.46,Books,4,False
ORD_0044859,CUST_03731,2023-06-30,33.4,Clothing,2,False
ORD_0044860,CUST_03731,2023-07-04,270.34,Home & Garden,1,False
ORD_0044861,CUST_03731,2023-07-13,226.67,Home & Garden,3,False
ORD_0044862,CUST_03731,2023-09-01,146.02,Home & Garden,3,False
ORD_0044863,CUST_03732,2021-11-25,45.14,Beauty,2,False
ORD_0044864,CUST_03732,2023-01-04,27.99,Beauty,4,False
ORD_0044865,CUST_03732,2023-02-17,217.68,Electronics,1,False
ORD_0044866,CUST_03733,2022-09-26,168.95,Clothing,1,False
ORD_0044867,CUST_03733,2022-09-28,139.98,Clothing,1,False
ORD_0044868,CUST_03733,2022-10-18,341.65,Home & Garden,2,False
ORD_0044869,CUST_03733,2022-10-26,11.04,Books,1,True
ORD_0044870,CUST_03733,2022-12-12,65.13,Home & Garden,5,False
ORD_0044871,CUST_03733,2023-03-27,294.3,Home & Garden,1,False
ORD_0044872,CUST_03734,2022-11-10,110.6,Beauty,1,False
ORD_0044873,CUST_03734,2022-12-14,717.62,Electronics,2,False
ORD_0044874,CUST_03734,2023-01-08,65.48,Clothing,4,False
ORD_0044875,CUST_03735,2021-07-24,108.09,Beauty,2,False
ORD_0044876,CUST_03735,2021-08-06,228.85,Clothing,4,True
ORD_0044877,CUST_03735,2021-08-13,64.92,Clothing,5,False
ORD_0044878,CUST_03735,2022-06-24,125.06,Clothing,2,False
ORD_0044879,CUST_03735,2022-08-09,1078.36,Electronics,3,False
ORD_0044880,CUST_03735,2022-08-26,31.53,Clothing,2,False
ORD_0044881,CUST_03735,2022-09-23,527.2,Electronics,4,False
ORD_0044882,CUST_03735,2023-02-01,178.95,Clothing,3,False
ORD_0044883,CUST_03736,2021-08-18,74.47,Home & Garden,5,False
ORD_0044884,CUST_03736,2021-09-02,200.96,Home & Garden,5,False
ORD_0044885,CUST_03736,2021-12-06,481.78,Electronics,1,False
ORD_0044886,CUST_03736,2022-01-05,333.47,Home & Garden,4,False
ORD_0044887,CUST_03736,2022-05-06,28.95,Beauty,1,False
ORD_0044888,CUST_03736,2022-08-06,1133.38,Electronics,2,False
ORD_0044889,CUST_03736,2022-08-24,174.68,Clothing,4,False
ORD_0044890,CUST_03736,2023-05-04,30.74,Books,3,False
ORD_0044891,CUST_03737,2022-09-11,61.67,Beauty,3,False
ORD_0044892,CUST_03737,2022-10-19,33.22,Books,1,False
ORD_0044893,CUST_03737,2022-12-21,100.56,Sports,3,False
ORD_0044894,CUST_03737,2023-02-26,269.59,Home & Garden,4,False
ORD_0044895,CUST_03738,2023-05-26,95.18,Sports,2,False
ORD_0044896,CUST_03738,2023-05-26,27.43,Beauty,3,False
ORD_0044897,CUST_03739,2022-08-07,234.81,Clothing,4,False
ORD_0044898,CUST_03739,2022-09-01,43.72,Books,5,False
ORD_0044899,CUST_03739,2023-01-29,41.76,Books,5,True
ORD_0044900,CUST_03740,2022-05-16,388.3,Home & Garden,4,False
ORD_0044901,CUST_03740,2022-07-27,829.96,Electronics,3,False
ORD_0044902,CUST_03740,2022-10-30,278.69,Home & Garden,5,False
ORD_0044903,CUST_03740,2022-11-04,145.71,Sports,2,False
ORD_0044904,CUST_03740,2023-01-05,191.9,Sports,2,False
ORD_0044905,CUST_03740,2023-01-06,219.0,Sports,4,False
ORD_0044906,CUST_03741,2021-12-13,45.4,Home & Garden,3,False
ORD_0044907,CUST_03741,2022-07-26,1103.36,Electronics,1,False
ORD_0044908,CUST_03741,2022-09-27,110.09,Beauty,3,False
ORD_0044909,CUST_03742,2022-12-08,208.16,Clothing,1,False
ORD_0044910,CUST_03742,2023-01-27,111.78,Beauty,1,False
ORD_0044911,CUST_03743,2021-09-08,38.79,Beauty,4,False
ORD_0044912,CUST_03743,2022-06-04,360.38,Home & Garden,2,False
ORD_0044913,CUST_03743,2022-12-22,43.92,Clothing,3,False
ORD_0044914,CUST_03744,2023-01-15,309.8,Home & Garden,4,False
ORD_0044915,CUST_03744,2023-02-04,35.33,Beauty,3,False
ORD_0044916,CUST_03744,2023-02-11,1406.15,Electronics,1,False
ORD_0044917,CUST_03744,2023-02-13,16.29,Books,3,False
ORD_0044918,CUST_03744,2023-02-27,314.58,Sports,4,False
ORD_0044919,CUST_03744,2023-03-01,42.49,Books,5,False
ORD_0044920,CUST_03744,2023-03-19,181.04,Home & Garden,3,True
ORD_0044921,CUST_03744,2023-04-06,32.81,Home & Garden,5,False
ORD_0044922,CUST_03744,2023-04-16,49.27,Beauty,4,False
ORD_0044923,CUST_03744,2023-04-25,105.36,Beauty,3,False
ORD_0044924,CUST_03744,2023-04-28,78.78,Beauty,2,False
ORD_0044925,CUST_03744,2023-05-04,143.81,Sports,3,False
ORD_0044926,CUST_03744,2023-05-12,48.81,Books,4,False
ORD_0044927,CUST_03744,2023-06-01,461.57,Home & Garden,3,False
ORD_0044928,CUST_03744,2023-06-09,265.68,Clothing,1,False
ORD_0044929,CUST_03744,2023-06-09,206.19,Sports,1,False
ORD_0044930,CUST_03744,2023-06-22,30.7,Books,3,False
ORD_0044931,CUST_03744,2023-06-22,359.72,Home & Garden,5,False
ORD_0044932,CUST_03744,2023-07-07,311.05,Home & Garden,3,False
ORD_0044933,CUST_03744,2023-07-15,65.05,Home & Garden,4,False
ORD_0044934,CUST_03744,2023-07-19,305.95,Home & Garden,5,False
ORD_0044935,CUST_03744,2023-07-25,176.52,Clothing,5,False
ORD_0044936,CUST_03744,2023-08-02,1226.71,Electronics,4,False
ORD_0044937,CUST_03744,2023-08-20,49.69,Beauty,1,True
ORD_0044938,CUST_03744,2023-09-03,98.54,Beauty,2,False
ORD_0044939,CUST_03744,2023-10-03,19.49,Books,5,False
ORD_0044940,CUST_03744,2023-10-06,29.88,Books,3,False
ORD_0044941,CUST_03744,2023-10-11,148.78,Clothing,1,False
ORD_0044942,CUST_03744,2023-10-18,165.11,Home & Garden,4,False
ORD_0044943,CUST_03744,2023-10-26,369.75,Electronics,4,False
ORD_0044944,CUST_03745,2022-09-26,276.64,Electronics,1,False
ORD_0044945,CUST_03745,2022-09-26,240.41,Clothing,3,True
ORD_0044946,CUST_03745,2022-10-09,60.37,Beauty,5,False
ORD_0044947,CUST_03745,2022-10-27,166.26,Home & Garden,4,False
ORD_0044948,CUST_03745,2022-11-27,280.67,Home & Garden,3,False
ORD_0044949,CUST_03745,2022-11-30,47.47,Books,3,False
ORD_0044950,CUST_03745,2022-12-05,58.67,Home & Garden,4,False
ORD_0044951,CUST_03745,2022-12-31,554.46,Electronics,1,False
ORD_0044952,CUST_03745,2023-01-12,47.27,Books,5,False
ORD_0044953,CUST_03745,2023-01-22,125.68,Beauty,5,False
ORD_0044954,CUST_03745,2023-01-24,74.68,Beauty,3,False
ORD_0044955,CUST_03745,2023-01-26,44.95,Books,1,False
ORD_0044956,CUST_03745,2023-02-27,175.15,Clothing,4,False
ORD_0044957,CUST_03745,2023-03-02,46.82,Books,5,False
ORD_0044958,CUST_03745,2023-03-14,992.89,Electronics,2,False
ORD_0044959,CUST_03745,2023-03-17,99.29,Home & Garden,2,False
ORD_0044960,CUST_03745,2023-03-22,42.98,Books,2,False
ORD_0044961,CUST_03745,2023-03-26,445.01,Electronics,1,False
ORD_0044962,CUST_03745,2023-03-30,847.27,Electronics,1,False
ORD_0044963,CUST_03745,2023-04-06,336.76,Home & Garden,5,False
ORD_0044964,CUST_03745,2023-04-19,47.8,Beauty,4,False
ORD_0044965,CUST_03745,2023-04-24,24.35,Books,3,False
ORD_0044966,CUST_03745,2023-04-28,29.52,Beauty,3,False
ORD_0044967,CUST_03745,2023-05-01,117.25,Sports,2,True
ORD_0044968,CUST_03745,2023-05-08,1218.27,Electronics,1,False
ORD_0044969,CUST_03745,2023-05-18,42.54,Books,2,False
ORD_0044970,CUST_03745,2023-05-25,23.02,Books,2,False
ORD_0044971,CUST_03745,2023-05-28,40.39,Books,1,False
ORD_0044972,CUST_03745,2023-06-03,675.32,Electronics,2,False
ORD_0044973,CUST_03745,2023-06-27,48.15,Books,4,False
ORD_0044974,CUST_03745,2023-06-28,29.7,Books,5,False
ORD_0044975,CUST_03745,2023-07-07,325.49,Electronics,5,False
ORD_0044976,CUST_03745,2023-07-12,103.26,Beauty,1,False
ORD_0044977,CUST_03745,2023-07-20,214.13,Sports,5,False
ORD_0044978,CUST_03745,2023-07-22,282.14,Sports,1,False
ORD_0044979,CUST_03745,2023-07-22,279.29,Sports,3,True
ORD_0044980,CUST_03745,2023-08-01,150.18,Home & Garden,3,False
ORD_0044981,CUST_03745,2023-08-02,52.77,Books,4,False
ORD_0044982,CUST_03745,2023-08-06,128.36,Beauty,5,False
ORD_0044983,CUST_03745,2023-09-04,210.19,Home & Garden,3,False
ORD_0044984,CUST_03745,2023-09-12,129.89,Clothing,4,False
ORD_0044985,CUST_03745,2023-09-16,149.39,Home & Garden,5,False
ORD_0044986,CUST_03745,2023-10-05,41.46,Clothing,3,True
ORD_0044987,CUST_03745,2023-10-06,252.44,Electronics,5,False
ORD_0044988,CUST_03745,2023-10-11,115.43,Beauty,2,False
ORD_0044989,CUST_03745,2023-10-12,1233.76,Electronics,5,False
ORD_0044990,CUST_03745,2023-10-19,40.25,Beauty,2,False
ORD_0044991,CUST_03745,2023-10-26,118.48,Beauty,2,False
ORD_0044992,CUST_03746,2022-06-26,99.37,Beauty,4,False
ORD_0044993,CUST_03746,2022-12-18,803.61,Electronics,2,False
ORD_0044994,CUST_03746,2022-12-23,22.57,Books,2,False
ORD_0044995,CUST_03746,2023-01-30,62.94,Beauty,5,False
ORD_0044996,CUST_03746,2023-02-16,178.5,Clothing,5,False
ORD_0044997,CUST_03746,2023-05-20,12.45,Books,3,False
ORD_0044998,CUST_03746,2023-07-03,209.43,Electronics,1,False
ORD_0044999,CUST_03746,2023-07-09,123.01,Home & Garden,1,False
ORD_0045000,CUST_03746,2023-07-23,141.62,Clothing,2,False
ORD_0045001,CUST_03746,2023-08-08,495.41,Electronics,3,False
ORD_0045002,CUST_03747,2021-06-18,907.78,Electronics,5,False
ORD_0045003,CUST_03747,2022-07-17,73.66,Beauty,2,False
ORD_0045004,CUST_03747,2022-09-26,291.81,Sports,1,True
ORD_0045005,CUST_03747,2023-01-30,186.15,Home & Garden,2,False
ORD_0045006,CUST_03747,2023-01-31,89.22,Beauty,4,False
ORD_0045007,CUST_03748,2023-07-11,225.17,Sports,1,False
ORD_0045008,CUST_03748,2023-07-11,17.33,Books,5,False
ORD_0045009,CUST_03748,2023-07-11,54.7,Beauty,3,False
ORD_0045010,CUST_03748,2023-07-11,27.73,Books,2,False
ORD_0045011,CUST_03748,2023-07-11,402.43,Electronics,3,False
ORD_0045012,CUST_03748,2023-07-11,86.44,Electronics,3,False
ORD_0045013,CUST_03748,2023-07-11,30.5,Beauty,4,False
ORD_0045014,CUST_03749,2023-01-24,515.72,Electronics,4,False
ORD_0045015,CUST_03749,2023-03-07,281.16,Home & Garden,3,False
ORD_0045016,CUST_03749,2023-03-16,1132.71,Electronics,3,False
ORD_0045017,CUST_03749,2023-04-10,71.89,Clothing,1,False
ORD_0045018,CUST_03750,2023-01-19,192.18,Electronics,5,False
ORD_0045019,CUST_03750,2023-01-30,892.1,Electronics,2,False
ORD_0045020,CUST_03751,2023-04-10,153.63,Clothing,1,False
ORD_0045021,CUST_03751,2023-04-10,186.63,Clothing,3,False
ORD_0045022,CUST_03752,2021-07-01,674.53,Electronics,3,False
ORD_0045023,CUST_03752,2022-08-24,378.91,Electronics,1,False
ORD_0045024,CUST_03752,2023-01-01,109.43,Clothing,3,False
ORD_0045025,CUST_03753,2022-04-14,39.79,Beauty,4,False
ORD_0045026,CUST_03753,2022-09-16,85.18,Clothing,3,False
ORD_0045027,CUST_03753,2022-11-25,348.72,Home & Garden,5,False
ORD_0045028,CUST_03753,2023-01-31,92.96,Clothing,2,False
ORD_0045029,CUST_03753,2023-03-11,81.3,Home & Garden,5,False
ORD_0045030,CUST_03753,2023-03-18,11.18,Books,5,False
ORD_0045031,CUST_03753,2023-04-04,303.51,Home & Garden,1,False
ORD_0045032,CUST_03753,2023-04-28,568.08,Electronics,2,False
ORD_0045033,CUST_03753,2023-05-15,210.27,Home & Garden,4,False
ORD_0045034,CUST_03753,2023-08-11,271.88,Home & Garden,3,False
ORD_0045035,CUST_03753,2023-08-26,393.28,Home & Garden,1,False
ORD_0045036,CUST_03754,2021-10-02,180.7,Electronics,2,False
ORD_0045037,CUST_03754,2021-10-23,1014.41,Electronics,3,False
ORD_0045038,CUST_03754,2021-11-03,767.23,Electronics,5,False
ORD_0045039,CUST_03754,2021-12-11,1057.19,Electronics,1,False
ORD_0045040,CUST_03754,2022-07-10,14.81,Beauty,1,False
ORD_0045041,CUST_03754,2022-08-09,27.34,Books,2,False
ORD_0045042,CUST_03754,2023-01-18,59.16,Clothing,2,False
ORD_0045043,CUST_03754,2023-01-26,370.84,Home & Garden,2,False
ORD_0045044,CUST_03755,2022-10-04,547.74,Electronics,4,False
ORD_0045045,CUST_03755,2022-10-19,133.44,Clothing,3,False
ORD_0045046,CUST_03755,2022-11-01,57.96,Beauty,1,False
ORD_0045047,CUST_03755,2022-12-27,200.02,Clothing,2,True
ORD_0045048,CUST_03755,2022-12-31,58.8,Electronics,1,False
ORD_0045049,CUST_03755,2023-01-19,114.13,Sports,1,True
ORD_0045050,CUST_03755,2023-02-04,77.91,Beauty,2,False
ORD_0045051,CUST_03755,2023-02-17,1152.35,Electronics,1,True
ORD_0045052,CUST_03755,2023-03-22,330.5,Home & Garden,2,False
ORD_0045053,CUST_03755,2023-03-31,83.38,Beauty,2,False
ORD_0045054,CUST_03755,2023-05-27,225.29,Home & Garden,1,False
ORD_0045055,CUST_03756,2022-03-28,441.32,Electronics,2,False
ORD_0045056,CUST_03756,2022-04-07,44.39,Books,4,False
ORD_0045057,CUST_03756,2022-04-13,37.5,Books,5,False
ORD_0045058,CUST_03756,2022-05-21,85.46,Home & Garden,2,False
ORD_0045059,CUST_03756,2022-06-10,197.82,Sports,3,False
ORD_0045060,CUST_03756,2022-06-16,71.23,Sports,2,False
ORD_0045061,CUST_03756,2022-07-31,101.39,Beauty,3,False
ORD_0045062,CUST_03756,2022-11-12,203.8,Sports,5,False
ORD_0045063,CUST_03756,2022-11-23,114.02,Clothing,1,False
ORD_0045064,CUST_03756,2022-12-08,135.7,Sports,5,False
ORD_0045065,CUST_03756,2023-01-22,274.09,Sports,4,False
ORD_0045066,CUST_03756,2023-01-22,15.43,Books,3,True
ORD_0045067,CUST_03756,2023-01-28,98.34,Beauty,2,False
ORD_0045068,CUST_03756,2023-04-05,42.93,Books,2,False
ORD_0045069,CUST_03756,2023-06-07,999.9,Electronics,4,False
ORD_0045070,CUST_03756,2023-07-07,39.77,Beauty,1,False
ORD_0045071,CUST_03756,2023-08-29,16.55,Books,4,False
ORD_0045072,CUST_03756,2023-08-30,47.65,Books,5,True
ORD_0045073,CUST_03757,2022-04-26,263.84,Home & Garden,1,False
ORD_0045074,CUST_03757,2022-05-30,196.48,Sports,2,False
ORD_0045075,CUST_03757,2022-07-06,29.66,Sports,2,False
ORD_0045076,CUST_03757,2022-07-21,113.4,Beauty,4,False
ORD_0045077,CUST_03757,2022-07-22,272.17,Home & Garden,1,False
ORD_0045078,CUST_03757,2022-09-11,30.53,Sports,2,True
ORD_0045079,CUST_03757,2022-09-29,101.51,Sports,4,False
ORD_0045080,CUST_03757,2022-10-16,17.52,Books,5,False
ORD_0045081,CUST_03757,2022-11-04,100.31,Home & Garden,1,False
ORD_0045082,CUST_03757,2022-11-28,138.46,Sports,3,False
ORD_0045083,CUST_03757,2022-12-01,148.93,Clothing,1,False
ORD_0045084,CUST_03757,2022-12-12,100.88,Clothing,5,False
ORD_0045085,CUST_03757,2022-12-26,126.12,Clothing,3,False
ORD_0045086,CUST_03757,2023-01-08,163.45,Sports,5,False
ORD_0045087,CUST_03757,2023-01-14,203.13,Clothing,4,False
ORD_0045088,CUST_03757,2023-02-28,287.11,Home & Garden,4,False
ORD_0045089,CUST_03757,2023-04-20,73.93,Sports,1,False
ORD_0045090,CUST_03757,2023-06-10,16.67,Home & Garden,5,False
ORD_0045091,CUST_03757,2023-07-11,238.21,Sports,4,False
ORD_0045092,CUST_03758,2022-08-24,36.35,Books,4,False
ORD_0045093,CUST_03758,2022-09-06,62.16,Beauty,2,False
ORD_0045094,CUST_03758,2022-09-20,155.04,Sports,5,False
ORD_0045095,CUST_03758,2022-09-20,264.02,Home & Garden,1,False
ORD_0045096,CUST_03758,2022-09-27,434.24,Electronics,4,False
ORD_0045097,CUST_03758,2022-10-26,22.07,Beauty,3,True
ORD_0045098,CUST_03758,2022-11-12,37.11,Clothing,2,False
ORD_0045099,CUST_03758,2022-11-19,58.53,Clothing,3,False
ORD_0045100,CUST_03758,2022-12-10,11.44,Beauty,1,False
ORD_0045101,CUST_03758,2022-12-13,383.7,Electronics,3,False
ORD_0045102,CUST_03758,2022-12-25,47.04,Home & Garden,5,False
ORD_0045103,CUST_03758,2023-01-01,120.42,Home & Garden,2,False
ORD_0045104,CUST_03758,2023-01-09,1054.83,Electronics,4,False
ORD_0045105,CUST_03758,2023-03-08,30.44,Sports,3,False
ORD_0045106,CUST_03758,2023-04-13,320.93,Home & Garden,3,False
ORD_0045107,CUST_03758,2023-05-12,687.78,Electronics,1,False
ORD_0045108,CUST_03758,2023-06-04,29.08,Books,3,False
ORD_0045109,CUST_03758,2023-07-06,114.41,Home & Garden,2,True
ORD_0045110,CUST_03758,2023-08-29,539.67,Electronics,2,False
ORD_0045111,CUST_03759,2021-11-08,200.77,Sports,3,False
ORD_0045112,CUST_03759,2021-11-11,81.14,Beauty,1,True
ORD_0045113,CUST_03759,2022-02-18,608.63,Electronics,5,False
ORD_0045114,CUST_03759,2022-09-18,140.6,Clothing,2,False
ORD_0045115,CUST_03759,2022-09-20,215.94,Sports,1,False
ORD_0045116,CUST_03760,2022-08-07,92.55,Beauty,1,True
ORD_0045117,CUST_03760,2022-11-09,69.74,Beauty,2,False
ORD_0045118,CUST_03760,2023-01-01,144.24,Clothing,4,False
ORD_0045119,CUST_03761,2022-05-25,24.09,Books,1,False
ORD_0045120,CUST_03761,2022-05-29,157.35,Sports,2,False
ORD_0045121,CUST_03761,2022-06-13,61.18,Clothing,5,False
ORD_0045122,CUST_03761,2022-07-15,43.75,Beauty,5,False
ORD_0045123,CUST_03761,2022-08-16,32.88,Books,1,False
ORD_0045124,CUST_03761,2022-08-20,129.22,Clothing,3,False
ORD_0045125,CUST_03761,2022-09-15,879.24,Electronics,5,False
ORD_0045126,CUST_03761,2022-09-30,301.97,Electronics,5,True
ORD_0045127,CUST_03761,2022-10-07,1363.15,Electronics,4,False
ORD_0045128,CUST_03761,2022-10-09,31.21,Books,5,False
ORD_0045129,CUST_03761,2022-10-10,96.04,Beauty,4,False
ORD_0045130,CUST_03761,2022-10-22,134.28,Beauty,3,False
ORD_0045131,CUST_03761,2022-11-19,99.69,Sports,5,False
ORD_0045132,CUST_03761,2022-11-26,159.56,Electronics,3,False
ORD_0045133,CUST_03761,2022-12-04,428.44,Home & Garden,4,True
ORD_0045134,CUST_03761,2022-12-15,29.37,Home & Garden,4,False
ORD_0045135,CUST_03761,2023-01-02,226.58,Clothing,5,False
ORD_0045136,CUST_03761,2023-01-05,113.57,Electronics,5,False
ORD_0045137,CUST_03761,2023-01-05,1461.7,Electronics,4,False
ORD_0045138,CUST_03761,2023-01-09,1176.82,Electronics,5,False
ORD_0045139,CUST_03761,2023-01-15,52.73,Home & Garden,1,False
ORD_0045140,CUST_03761,2023-01-22,37.98,Books,2,False
ORD_0045141,CUST_03761,2023-02-05,49.57,Books,3,False
ORD_0045142,CUST_03761,2023-02-21,418.65,Electronics,1,False
ORD_0045143,CUST_03761,2023-03-22,33.29,Beauty,5,False
ORD_0045144,CUST_03761,2023-03-22,887.8,Electronics,5,False
ORD_0045145,CUST_03761,2023-05-01,202.45,Clothing,1,False
ORD_0045146,CUST_03761,2023-05-03,110.78,Sports,2,False
ORD_0045147,CUST_03761,2023-05-21,326.98,Sports,5,True
ORD_0045148,CUST_03761,2023-05-26,217.23,Sports,2,False
ORD_0045149,CUST_03761,2023-07-08,293.94,Clothing,4,False
ORD_0045150,CUST_03761,2023-07-20,105.13,Sports,2,False
ORD_0045151,CUST_03761,2023-08-09,39.11,Books,3,False
ORD_0045152,CUST_03761,2023-08-10,73.51,Beauty,5,False
ORD_0045153,CUST_03761,2023-08-14,203.07,Clothing,1,False
ORD_0045154,CUST_03761,2023-08-16,86.18,Home & Garden,3,False
ORD_0045155,CUST_03761,2023-08-24,59.92,Books,2,False
ORD_0045156,CUST_03761,2023-08-30,54.0,Books,3,False
ORD_0045157,CUST_03761,2023-09-08,293.67,Clothing,1,False
ORD_0045158,CUST_03761,2023-09-16,17.02,Books,2,False
ORD_0045159,CUST_03761,2023-09-23,175.15,Sports,3,False
ORD_0045160,CUST_03761,2023-10-03,266.51,Clothing,4,False
ORD_0045161,CUST_03761,2023-10-13,43.52,Books,2,False
ORD_0045162,CUST_03761,2023-10-26,207.19,Sports,4,False
ORD_0045163,CUST_03761,2023-10-28,256.07,Home & Garden,4,False
ORD_0045164,CUST_03762,2022-12-01,39.0,Books,3,False
ORD_0045165,CUST_03762,2023-01-31,171.45,Sports,2,False
ORD_0045166,CUST_03762,2023-03-01,83.82,Clothing,3,False
ORD_0045167,CUST_03763,2023-04-09,202.38,Clothing,2,False
ORD_0045168,CUST_03763,2023-04-10,310.98,Electronics,2,False
ORD_0045169,CUST_03763,2023-04-10,112.77,Sports,2,False
ORD_0045170,CUST_03763,2023-04-23,64.78,Clothing,3,False
ORD_0045171,CUST_03763,2023-04-26,35.14,Books,2,False
ORD_0045172,CUST_03763,2023-04-28,895.04,Electronics,1,False
ORD_0045173,CUST_03763,2023-04-29,160.93,Clothing,5,False
ORD_0045174,CUST_03764,2022-01-18,135.75,Home & Garden,5,False
ORD_0045175,CUST_03764,2022-03-10,1089.55,Electronics,5,False
ORD_0045176,CUST_03764,2022-04-30,88.03,Sports,2,False
ORD_0045177,CUST_03764,2022-05-16,92.65,Clothing,5,False
ORD_0045178,CUST_03764,2022-05-17,635.79,Electronics,3,False
ORD_0045179,CUST_03764,2022-08-04,667.55,Electronics,3,True
ORD_0045180,CUST_03764,2022-09-06,250.49,Sports,3,False
ORD_0045181,CUST_03764,2022-10-11,83.53,Beauty,1,False
ORD_0045182,CUST_03764,2022-11-26,104.59,Clothing,3,False
ORD_0045183,CUST_03764,2023-03-28,66.41,Home & Garden,3,False
ORD_0045184,CUST_03764,2023-05-29,582.37,Electronics,4,False
ORD_0045185,CUST_03764,2023-07-11,93.27,Sports,5,False
ORD_0045186,CUST_03765,2023-01-14,173.78,Sports,5,False
ORD_0045187,CUST_03765,2023-02-12,85.35,Home & Garden,2,False
ORD_0045188,CUST_03765,2023-02-23,53.39,Sports,2,False
ORD_0045189,CUST_03765,2023-03-12,42.17,Beauty,4,False
