customer_id,last_order_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_score,rfm_total,segment,signup_date,location,age_group,gender
CUST_03739,2022-09-01,2,278.53,427,1,1,1,111,1.0,Lost,2022-06-17,Sydney,46-55,Other
CUST_03740,2023-01-06,6,2053.56,300,1,3,4,134,2.6666666666666665,Needs Attention,2022-03-29,Paris,55+,Female
CUST_03741,2022-09-27,3,1258.85,401,1,2,3,123,2.0,Others,2021-04-30,New York,46-55,Other
CUST_03742,2023-01-27,2,319.94,279,2,1,1,211,1.3333333333333333,Lost,2022-11-28,Houston,18-25,Male
CUST_03743,2022-12-22,3,443.09000000000003,315,1,2,2,122,1.6666666666666667,Lost,2021-07-30,Chicago,18-25,Male
CUST_03744,2023-10-26,28,6824.17,7,5,5,5,555,5.0,Champion,2023-01-05,New York,26-35,Other
CUST_03745,2023-10-26,44,10408.51,7,5,5,5,555,5.0,Champion,2022-08-21,Chicago,18-25,Male
CUST_03746,2023-08-08,10,2148.91,86,4,4,4,444,4.0,Champion,2022-05-16,New York,26-35,Male
CUST_03747,2023-01-31,4,1256.81,275,2,2,3,223,2.3333333333333335,Others,2021-04-04,Phoenix,18-25,Male
CUST_03748,2023-07-11,7,844.3,114,4,3,2,432,3.0,Others,2023-07-10,Los Angeles,18-25,Other
CUST_03749,2023-04-10,4,2001.4800000000002,206,3,2,4,324,3.0,Potential Loyalist,2022-06-07,Sydney,18-25,Male
CUST_03750,2023-01-30,2,1084.28,276,2,1,3,213,2.0,Others,2022-04-02,Paris,55+,Male
CUST_03751,2023-04-10,2,340.26,206,3,1,2,312,2.0,Others,2023-04-09,Chicago,36-45,Female
CUST_03752,2023-01-01,3,1162.87,305,1,2,3,123,2.0,Others,2021-02-26,Paris,26-35,Male
CUST_03753,2023-08-26,11,2406.15,68,4,4,4,444,4.0,Champion,2022-04-10,Los Angeles,18-25,Female
CUST_03754,2023-01-26,8,3491.6800000000003,280,2,3,4,234,3.0,Needs Attention,2021-05-16,Los Angeles,55+,Female
CUST_03755,2023-05-27,8,1515.02,159,3,3,3,333,3.0,Loyal Customer,2022-06-10,Los Angeles,18-25,Female
CUST_03756,2023-08-29,16,2904.21,65,4,4,4,444,4.0,Champion,2022-03-02,Sydney,36-45,Other
CUST_03757,2023-07-11,18,2591.7799999999997,114,4,4,4,444,4.0,Champion,2022-04-13,Paris,26-35,Other
CUST_03758,2023-08-29,17,4272.78,65,4,4,5,445,4.333333333333333,Champion,2022-08-01,Paris,55+,Male
CUST_03759,2022-09-20,4,1165.94,408,1,2,3,123,2.0,Others,2021-03-01,Houston,46-55,Male
CUST_03760,2023-01-01,2,213.98000000000002,305,1,1,1,111,1.0,Lost,2022-07-27,Los Angeles,46-55,Male
CUST_03761,2023-10-28,42,10404.15,5,5,5,5,555,5.0,Champion,2022-04-19,Houston,46-55,Female
CUST_03762,2023-03-01,3,294.27,246,2,2,1,221,1.6666666666666667,Lost,2022-11-20,Toronto,18-25,Male
CUST_03763,2023-04-29,7,1782.02,187,3,3,3,333,3.0,Loyal Customer,2023-04-07,London,26-35,Other
CUST_03764,2023-07-11,11,3222.43,114,4,4,4,444,4.0,Champion,2021-11-12,Toronto,36-45,Male
CUST_03765,2023-05-02,7,1022.48,184,3,3,3,333,3.0,Loyal Customer,2023-01-11,London,46-55,Female
CUST_03766,2023-06-05,17,4077.32,150,3,4,5,345,4.0,Loyal Customer,2021-01-23,Los Angeles,26-35,Other
CUST_03767,2023-04-13,2,295.21,203,3,1,1,311,1.6666666666666667,Others,2022-02-10,Paris,26-35,Female
CUST_03768,2023-02-09,3,389.27,266,2,2,2,222,2.0,Lost,2021-09-18,Berlin,26-35,Male
CUST_03769,2023-09-01,15,3507.68,62,5,4,4,544,4.333333333333333,Champion,2023-04-17,Chicago,36-45,Female
CUST_03770,2023-09-18,37,9086.630000000001,45,5,5,5,555,5.0,Champion,2021-01-04,London,36-45,Female
CUST_03771,2023-04-24,3,1252.59,192,3,2,3,323,2.6666666666666665,Others,2023-02-03,Houston,55+,Other
CUST_03772,2022-12-09,2,401.75,328,1,1,2,112,1.3333333333333333,Lost,2021-08-12,New York,36-45,Male
CUST_03773,2023-08-27,18,2969.87,67,4,4,4,444,4.0,Champion,2022-08-16,Paris,18-25,Female
CUST_03774,2022-08-29,1,926.02,430,1,1,3,113,1.6666666666666667,Others,2021-03-16,Chicago,18-25,Male
CUST_03775,2022-07-16,5,1634.02,474,1,3,3,133,2.3333333333333335,Needs Attention,2021-02-16,London,26-35,Male
CUST_03776,2022-10-10,2,1042.9,388,1,1,3,113,1.6666666666666667,Others,2022-03-10,Los Angeles,55+,Female
CUST_03777,2023-01-01,3,969.66,305,1,2,3,123,2.0,Others,2021-12-19,Los Angeles,55+,Male
CUST_03778,2023-05-01,4,573.9,185,3,2,2,322,2.3333333333333335,Others,2022-12-19,Phoenix,46-55,Female
CUST_03779,2023-03-27,6,1685.24,220,2,3,3,233,2.6666666666666665,Needs Attention,2021-03-07,Chicago,36-45,Female
CUST_03780,2022-11-07,2,2114.4300000000003,360,1,1,4,114,2.0,Others,2022-07-09,Toronto,26-35,Male
CUST_03781,2023-06-16,9,2009.52,139,3,4,4,344,3.6666666666666665,Loyal Customer,2021-03-03,Chicago,26-35,Male
CUST_03782,2023-09-02,18,3859.04,61,5,4,5,545,4.666666666666667,Champion,2023-08-16,London,36-45,Other
CUST_03783,2023-11-01,29,7575.62,1,5,5,5,555,5.0,Champion,2023-07-05,Berlin,18-25,Other
CUST_03784,2021-11-05,1,84.96,727,1,1,1,111,1.0,Lost,2021-03-12,Chicago,26-35,Other
CUST_03785,2023-08-16,2,179.58,78,4,1,1,411,2.0,New Customer,2023-08-15,Sydney,26-35,Male
CUST_03786,2023-10-24,41,9551.9,9,5,5,5,555,5.0,Champion,2022-04-29,Houston,36-45,Female
CUST_03787,2022-11-04,5,1207.86,363,1,3,3,133,2.3333333333333335,Needs Attention,2021-02-02,Paris,46-55,Male
CUST_03788,2023-03-07,4,685.8199999999999,240,2,2,2,222,2.0,Lost,2021-10-21,New York,26-35,Male
CUST_03789,2023-10-06,24,5375.01,27,5,5,5,555,5.0,Champion,2022-02-23,Chicago,18-25,Male
CUST_03790,2022-07-17,3,1253.32,473,1,2,3,123,2.0,Others,2021-07-04,Los Angeles,46-55,Male
CUST_03791,2023-08-28,19,4379.86,66,4,5,5,455,4.666666666666667,Champion,2023-02-27,Paris,46-55,Other
CUST_03792,2023-10-12,27,4893.43,21,5,5,5,555,5.0,Champion,2021-05-19,Toronto,36-45,Male
CUST_03793,2023-04-30,8,1911.45,186,3,3,4,334,3.3333333333333335,Loyal Customer,2023-02-24,Chicago,18-25,Female
CUST_03794,2022-11-23,2,296.77,344,1,1,1,111,1.0,Lost,2022-10-19,New York,26-35,Other
CUST_03795,2023-10-30,28,7128.9,3,5,5,5,555,5.0,Champion,2023-01-17,Sydney,36-45,Other
CUST_03796,2023-03-08,4,478.17,239,2,2,2,222,2.0,Lost,2022-10-24,Los Angeles,18-25,Other
CUST_03797,2023-09-15,8,1194.95,48,5,3,3,533,3.6666666666666665,Loyal Customer,2023-09-14,New York,26-35,Female
CUST_03798,2023-08-21,29,9678.04,73,4,5,5,455,4.666666666666667,Champion,2022-03-07,New York,18-25,Female
CUST_03799,2023-08-15,19,3145.1,79,4,5,4,454,4.333333333333333,Champion,2022-01-19,Chicago,55+,Male
CUST_03800,2023-07-03,3,1100.49,122,3,2,3,323,2.6666666666666665,Others,2023-07-02,Los Angeles,36-45,Other
CUST_03801,2023-06-16,16,4537.0,139,3,4,5,345,4.0,Loyal Customer,2022-01-27,Paris,46-55,Other
CUST_03802,2022-10-01,3,704.85,397,1,2,2,122,1.6666666666666667,Lost,2022-04-05,Phoenix,55+,Female
CUST_03803,2023-06-11,2,382.54,144,3,1,2,312,2.0,Others,2023-06-10,Toronto,18-25,Male
CUST_03804,2023-07-30,1,148.31,95,4,1,1,411,2.0,New Customer,2023-07-29,Sydney,46-55,Other
CUST_03805,2023-09-02,8,1729.77,61,5,3,3,533,3.6666666666666665,Loyal Customer,2023-07-18,Chicago,26-35,Other
CUST_03806,2022-08-26,2,966.69,433,1,1,3,113,1.6666666666666667,Others,2022-01-22,Houston,46-55,Male
CUST_03807,2023-04-04,3,1104.01,212,2,2,3,223,2.3333333333333335,Others,2022-01-20,Chicago,18-25,Male
CUST_03808,2023-05-06,19,3039.34,180,3,5,4,354,4.0,Loyal Customer,2021-03-24,Phoenix,18-25,Male
CUST_03809,2023-10-11,22,5233.02,22,5,5,5,555,5.0,Champion,2022-12-01,Berlin,18-25,Female
CUST_03810,2023-11-01,53,13335.13,1,5,5,5,555,5.0,Champion,2023-09-15,Sydney,55+,Other
CUST_03811,2023-05-01,4,1439.17,185,3,2,3,323,2.6666666666666665,Others,2022-11-09,Toronto,36-45,Female
CUST_03812,2023-06-16,5,303.21,139,3,3,1,331,2.3333333333333335,Others,2023-06-15,Houston,26-35,Male
CUST_03813,2023-08-30,16,2594.19,64,4,4,4,444,4.0,Champion,2022-07-07,Chicago,55+,Male
CUST_03814,2022-10-04,2,307.65,394,1,1,1,111,1.0,Lost,2021-05-17,Paris,55+,Female
CUST_03815,2023-09-01,18,4314.07,62,5,4,5,545,4.666666666666667,Champion,2022-11-01,New York,26-35,Female
CUST_03816,2023-06-01,6,1011.1700000000001,154,3,3,3,333,3.0,Loyal Customer,2023-05-31,Paris,26-35,Female
CUST_03817,2023-08-24,13,1445.56,70,4,4,3,443,3.6666666666666665,Loyal Customer,2021-12-23,Chicago,18-25,Female
CUST_03818,2022-08-15,1,24.66,444,1,1,1,111,1.0,Lost,2021-05-02,Sydney,18-25,Male
CUST_03819,2023-01-27,2,351.56,279,2,1,2,212,1.6666666666666667,Lost,2021-07-02,Paris,36-45,Male
CUST_03820,2023-04-21,3,340.76,195,3,2,2,322,2.3333333333333335,Others,2022-07-05,Los Angeles,36-45,Other
CUST_03821,2023-04-07,10,1479.53,209,3,4,3,343,3.3333333333333335,Loyal Customer,2022-02-07,Phoenix,46-55,Male
CUST_03822,2023-08-21,6,2133.99,73,4,3,4,434,3.6666666666666665,Loyal Customer,2022-06-26,London,46-55,Other
CUST_03823,2021-08-25,1,118.45,799,1,1,1,111,1.0,Lost,2021-05-11,Toronto,36-45,Male
CUST_03824,2023-08-28,16,1723.29,66,4,4,3,443,3.6666666666666665,Loyal Customer,2023-01-16,New York,55+,Female
CUST_03825,2023-08-23,15,2865.34,71,4,4,4,444,4.0,Champion,2021-08-17,Berlin,36-45,Other
CUST_03826,2023-10-27,26,5703.56,6,5,5,5,555,5.0,Champion,2023-05-05,Houston,46-55,Female
CUST_03827,2023-03-31,4,571.05,216,2,2,2,222,2.0,Lost,2021-01-04,Houston,36-45,Other
CUST_03828,2023-05-03,7,918.41,183,3,3,3,333,3.0,Loyal Customer,2023-02-14,Los Angeles,36-45,Female
CUST_03829,2022-06-20,3,1144.82,500,1,2,3,123,2.0,Others,2021-01-24,Berlin,46-55,Male
CUST_03830,2023-07-27,12,2232.35,98,4,4,4,444,4.0,Champion,2021-11-02,Los Angeles,18-25,Female
CUST_03831,2023-07-08,18,3565.15,117,4,4,4,444,4.0,Champion,2022-04-20,Paris,36-45,Male
CUST_03832,2023-01-29,2,73.78,277,2,1,1,211,1.3333333333333333,Lost,2022-11-21,London,36-45,Other
CUST_03833,2023-02-10,3,1164.07,265,2,2,3,223,2.3333333333333335,Others,2023-01-07,Berlin,36-45,Female
CUST_03834,2023-08-14,14,3641.21,80,4,4,4,444,4.0,Champion,2022-07-12,Berlin,55+,Male
CUST_03835,2023-04-26,4,444.4,190,3,2,2,322,2.3333333333333335,Others,2022-03-11,Houston,55+,Male
CUST_03836,2023-06-24,13,3772.72,131,3,4,4,344,3.6666666666666665,Loyal Customer,2022-06-29,Sydney,46-55,Other
CUST_03837,2023-01-25,3,631.5699999999999,281,2,2,2,222,2.0,Lost,2022-01-24,Houston,18-25,Female
CUST_03838,2023-11-01,36,8724.37,1,5,5,5,555,5.0,Champion,2023-04-24,Phoenix,36-45,Male
CUST_03839,2022-07-24,3,84.8,466,1,2,1,121,1.3333333333333333,Lost,2021-08-24,New York,55+,Other
CUST_03840,2023-03-15,4,780.01,232,2,2,2,222,2.0,Lost,2021-09-11,Houston,18-25,Male
CUST_03841,2023-04-14,8,2986.52,202,3,3,4,334,3.3333333333333335,Loyal Customer,2022-04-17,Los Angeles,26-35,Other
CUST_03842,2023-11-01,44,12746.42,1,5,5,5,555,5.0,Champion,2021-12-21,Chicago,46-55,Female
CUST_03843,2022-12-09,8,1511.07,328,1,3,3,133,2.3333333333333335,Needs Attention,2021-06-08,Sydney,26-35,Other
CUST_03844,2023-03-31,5,1729.4200000000003,216,2,3,3,233,2.6666666666666665,Needs Attention,2021-10-10,Sydney,26-35,Other
CUST_03845,2023-07-15,15,2585.45,110,4,4,4,444,4.0,Champion,2021-07-13,Chicago,36-45,Female
CUST_03846,2023-08-19,5,1039.46,75,4,3,3,433,3.3333333333333335,Loyal Customer,2023-08-18,Chicago,46-55,Male
CUST_03847,2023-06-17,3,362.21000000000004,138,3,2,2,322,2.3333333333333335,Others,2023-06-16,New York,18-25,Other
CUST_03848,2023-04-28,4,402.03,188,3,2,2,322,2.3333333333333335,Others,2023-01-13,New York,26-35,Other
CUST_03849,2023-02-26,1,80.44,249,2,1,1,211,1.3333333333333333,Lost,2023-02-23,London,55+,Male
CUST_03850,2023-10-27,20,4326.8099999999995,6,5,5,5,555,5.0,Champion,2021-04-26,Phoenix,46-55,Female
CUST_03851,2022-12-01,6,1402.19,336,1,3,3,133,2.3333333333333335,Needs Attention,2021-02-02,Houston,36-45,Female
CUST_03852,2023-10-31,39,11561.91,2,5,5,5,555,5.0,Champion,2023-04-09,Toronto,26-35,Male
CUST_03853,2023-04-29,7,514.68,187,3,3,2,332,2.6666666666666665,Others,2022-11-08,Phoenix,18-25,Other
CUST_03854,2023-02-12,3,711.22,263,2,2,2,222,2.0,Lost,2022-03-06,London,26-35,Female
CUST_03855,2023-02-26,3,316.99,249,2,2,1,221,1.6666666666666667,Lost,2022-09-22,Paris,46-55,Female
CUST_03856,2023-09-27,27,5528.78,36,5,5,5,555,5.0,Champion,2023-02-24,Sydney,18-25,Female
CUST_03857,2023-09-01,9,2873.8,62,5,4,4,544,4.333333333333333,Champion,2023-08-17,New York,36-45,Other
CUST_03858,2023-06-25,3,608.6899999999999,130,3,2,2,322,2.3333333333333335,Others,2023-06-24,Los Angeles,55+,Male
CUST_03859,2023-07-01,8,1736.7599999999998,124,3,3,3,333,3.0,Loyal Customer,2023-06-30,New York,46-55,Female
CUST_03860,2023-02-21,3,875.86,254,2,2,2,222,2.0,Lost,2021-01-17,Berlin,55+,Other
CUST_03861,2022-04-13,2,851.0899999999999,568,1,1,2,112,1.3333333333333333,Lost,2021-09-04,Chicago,26-35,Female
CUST_03862,2023-05-03,4,837.86,183,3,2,2,322,2.3333333333333335,Others,2021-07-31,Chicago,36-45,Other
CUST_03863,2023-04-06,11,2776.83,210,3,4,4,344,3.6666666666666665,Loyal Customer,2021-03-10,New York,36-45,Other
CUST_03864,2023-04-15,9,873.49,201,3,4,2,342,3.0,Others,2021-04-14,Sydney,36-45,Other
CUST_03865,2023-10-22,24,4668.17,11,5,5,5,555,5.0,Champion,2022-09-01,Berlin,46-55,Male
CUST_03866,2023-06-03,20,4960.2,152,3,5,5,355,4.333333333333333,Loyal Customer,2021-02-04,Los Angeles,55+,Female
CUST_03867,2023-02-23,5,1558.92,252,2,3,3,233,2.6666666666666665,Needs Attention,2022-04-03,Los Angeles,46-55,Other
CUST_03868,2023-03-18,3,535.97,229,2,2,2,222,2.0,Lost,2022-09-05,Houston,36-45,Other
CUST_03869,2023-03-22,7,1904.09,225,2,3,4,234,3.0,Needs Attention,2022-11-20,Sydney,36-45,Female
CUST_03870,2023-10-27,33,8314.82,6,5,5,5,555,5.0,Champion,2022-12-22,Paris,26-35,Female
CUST_03871,2023-08-28,19,3396.88,66,4,5,4,454,4.333333333333333,Champion,2023-06-13,Paris,18-25,Male
CUST_03872,2023-07-24,19,4672.37,101,4,5,5,455,4.666666666666667,Champion,2021-02-19,London,55+,Other
CUST_03873,2023-09-01,17,3012.3599999999997,62,5,4,4,544,4.333333333333333,Champion,2021-09-08,Toronto,55+,Female
CUST_03874,2023-03-04,3,233.08999999999997,243,2,2,1,221,1.6666666666666667,Lost,2023-01-29,Houston,36-45,Female
CUST_03875,2023-09-09,23,7078.21,54,5,5,5,555,5.0,Champion,2021-02-15,London,55+,Female
CUST_03876,2023-03-25,8,880.89,222,2,3,2,232,2.3333333333333335,Others,2022-02-16,Houston,18-25,Female
CUST_03877,2023-07-17,8,1705.63,108,4,3,3,433,3.3333333333333335,Loyal Customer,2022-03-26,Los Angeles,46-55,Female
CUST_03878,2022-09-23,1,276.34,405,1,1,1,111,1.0,Lost,2021-08-28,London,46-55,Male
CUST_03879,2023-02-15,5,815.4399999999999,260,2,3,2,232,2.3333333333333335,Others,2022-07-07,Houston,55+,Other
CUST_03880,2023-08-03,7,1319.38,91,4,3,3,433,3.3333333333333335,Loyal Customer,2021-08-11,Los Angeles,36-45,Female
CUST_03881,2023-04-06,6,1467.5,210,3,3,3,333,3.0,Loyal Customer,2023-02-12,Houston,36-45,Other
CUST_03882,2023-06-05,1,101.03,150,3,1,1,311,1.6666666666666667,Others,2023-06-04,Toronto,18-25,Other
CUST_03883,2023-03-07,1,100.08,240,2,1,1,211,1.3333333333333333,Lost,2023-03-06,Houston,18-25,Female
CUST_03884,2023-08-28,18,3179.83,66,4,4,4,444,4.0,Champion,2021-02-27,Toronto,46-55,Female
CUST_03885,2021-10-18,2,1093.84,745,1,1,3,113,1.6666666666666667,Others,2021-05-24,Houston,26-35,Female
CUST_03886,2022-12-07,1,75.82,330,1,1,1,111,1.0,Lost,2022-05-31,Los Angeles,46-55,Male
CUST_03887,2022-12-26,3,462.73,311,1,2,2,122,1.6666666666666667,Lost,2021-10-24,Sydney,26-35,Other
CUST_03888,2022-12-05,3,2319.9300000000003,332,1,2,4,124,2.3333333333333335,Others,2021-08-28,Paris,55+,Female
CUST_03889,2023-05-02,5,694.59,184,3,3,2,332,2.6666666666666665,Others,2023-04-16,Sydney,36-45,Male
CUST_03890,2023-07-29,3,484.53,96,4,2,2,422,2.6666666666666665,New Customer,2023-07-28,New York,55+,Female
CUST_03891,2023-03-01,3,122.07,246,2,2,1,221,1.6666666666666667,Lost,2023-01-20,Toronto,55+,Female
CUST_03892,2023-04-30,5,634.4399999999999,186,3,3,2,332,2.6666666666666665,Others,2022-08-13,Chicago,26-35,Other
CUST_03893,2023-04-11,6,823.73,205,3,3,2,332,2.6666666666666665,Others,2021-11-23,Houston,36-45,Female
CUST_03894,2023-04-14,4,1269.32,202,3,2,3,323,2.6666666666666665,Others,2022-08-15,Paris,46-55,Female
CUST_03895,2022-12-25,3,1773.6399999999999,312,1,2,3,123,2.0,Others,2022-09-05,Sydney,36-45,Other
CUST_03896,2023-03-06,3,219.35000000000002,241,2,2,1,221,1.6666666666666667,Lost,2023-03-03,Chicago,18-25,Other
CUST_03897,2023-10-27,24,4321.99,6,5,5,5,555,5.0,Champion,2022-11-20,Toronto,36-45,Male
CUST_03898,2023-04-20,2,660.6600000000001,196,3,1,2,312,2.0,Others,2023-04-19,London,18-25,Male
CUST_03899,2023-04-15,8,1088.42,201,3,3,3,333,3.0,Loyal Customer,2021-11-25,Chicago,46-55,Female
CUST_03900,2022-03-23,1,69.75,589,1,1,1,111,1.0,Lost,2021-08-31,Sydney,18-25,Other
CUST_03901,2023-03-08,7,1252.02,239,2,3,3,233,2.6666666666666665,Needs Attention,2021-11-06,Houston,26-35,Other
CUST_03902,2023-08-29,8,2894.54,65,4,3,4,434,3.6666666666666665,Loyal Customer,2023-06-17,London,36-45,Male
CUST_03903,2021-12-26,1,30.16,676,1,1,1,111,1.0,Lost,2021-05-27,Phoenix,55+,Other
CUST_03904,2023-08-07,15,1461.04,87,4,4,3,443,3.6666666666666665,Loyal Customer,2022-11-08,Houston,18-25,Female
CUST_03905,2022-10-31,1,96.62,367,1,1,1,111,1.0,Lost,2022-06-18,London,18-25,Other
CUST_03906,2023-02-19,5,887.68,256,2,3,3,233,2.6666666666666665,Needs Attention,2021-08-15,Chicago,46-55,Other
CUST_03907,2023-01-27,4,2074.6499999999996,279,2,2,4,224,2.6666666666666665,Others,2022-02-28,New York,36-45,Other
CUST_03908,2023-06-27,15,2742.83,128,3,4,4,344,3.6666666666666665,Loyal Customer,2021-11-04,Paris,18-25,Male
CUST_03909,2022-08-16,5,1281.5900000000001,443,1,3,3,133,2.3333333333333335,Needs Attention,2021-10-09,New York,46-55,Other
CUST_03910,2023-08-29,10,2708.64,65,4,4,4,444,4.0,Champion,2021-03-04,Phoenix,36-45,Male
CUST_03911,2023-10-17,51,12582.75,16,5,5,5,555,5.0,Champion,2022-07-25,Chicago,18-25,Male
CUST_03912,2023-09-02,14,4131.98,61,5,4,5,545,4.666666666666667,Champion,2023-08-30,Los Angeles,18-25,Other
CUST_03913,2023-10-29,31,8204.460000000001,4,5,5,5,555,5.0,Champion,2022-08-29,Sydney,36-45,Female
CUST_03914,2023-06-21,2,513.28,134,3,1,2,312,2.0,Others,2023-06-20,Sydney,26-35,Male
CUST_03915,2023-02-17,1,307.22,258,2,1,1,211,1.3333333333333333,Lost,2023-01-23,Toronto,36-45,Female
CUST_03916,2023-08-29,10,1960.44,65,4,4,4,444,4.0,Champion,2023-07-23,Chicago,36-45,Male
CUST_03917,2022-07-09,2,79.46000000000001,481,1,1,1,111,1.0,Lost,2021-06-29,London,55+,Other
CUST_03918,2023-08-19,13,1744.91,75,4,4,3,443,3.6666666666666665,Loyal Customer,2022-10-04,Houston,55+,Other
CUST_03919,2023-04-26,3,724.38,190,3,2,2,322,2.3333333333333335,Others,2022-11-27,Phoenix,26-35,Male
CUST_03920,2022-06-07,1,118.97,513,1,1,1,111,1.0,Lost,2022-03-14,Paris,18-25,Other
CUST_03921,2023-01-24,2,251.88,282,2,1,1,211,1.3333333333333333,Lost,2022-07-24,Chicago,36-45,Male
CUST_03922,2023-04-19,4,113.95,197,3,2,1,321,2.0,Others,2022-05-23,Paris,26-35,Other
CUST_03923,2023-01-25,3,305.5,281,2,2,1,221,1.6666666666666667,Lost,2021-02-18,Chicago,26-35,Male
CUST_03924,2023-09-24,16,3120.91,39,5,4,4,544,4.333333333333333,Champion,2023-09-23,Paris,46-55,Female
CUST_03925,2022-01-05,1,72.22,666,1,1,1,111,1.0,Lost,2021-12-19,Berlin,55+,Other
CUST_03926,2023-10-29,35,9319.26,4,5,5,5,555,5.0,Champion,2023-08-23,Houston,18-25,Other
CUST_03927,2023-04-03,3,337.06,213,2,2,2,222,2.0,Lost,2022-10-21,Los Angeles,36-45,Male
CUST_03928,2023-04-24,6,1205.45,192,3,3,3,333,3.0,Loyal Customer,2022-11-19,Toronto,26-35,Other
CUST_03929,2022-12-23,7,1589.81,314,1,3,3,133,2.3333333333333335,Needs Attention,2022-01-26,Berlin,18-25,Male
CUST_03930,2023-10-30,19,6394.9400000000005,3,5,5,5,555,5.0,Champion,2023-03-16,Sydney,46-55,Other
CUST_03931,2022-10-03,2,578.88,395,1,1,2,112,1.3333333333333333,Lost,2022-06-22,Houston,36-45,Other
CUST_03932,2023-09-01,10,1206.33,62,5,4,3,543,4.0,Loyal Customer,2021-11-23,Paris,26-35,Female
CUST_03933,2023-03-25,8,3694.22,222,2,3,4,234,3.0,Needs Attention,2022-12-15,Sydney,46-55,Female
CUST_03934,2023-08-20,16,2091.2799999999997,74,4,4,4,444,4.0,Champion,2022-03-03,Sydney,46-55,Male
CUST_03935,2023-08-29,18,2459.23,65,4,4,4,444,4.0,Champion,2022-02-23,Phoenix,46-55,Female
CUST_03936,2022-04-14,2,104.95,567,1,1,1,111,1.0,Lost,2021-06-02,New York,18-25,Other
CUST_03937,2023-03-22,8,1685.07,225,2,3,3,233,2.6666666666666665,Needs Attention,2021-11-04,Toronto,36-45,Female
CUST_03938,2023-07-23,11,2181.25,102,4,4,4,444,4.0,Champion,2022-01-21,Houston,36-45,Other
CUST_03939,2023-08-13,16,4902.39,81,4,4,5,445,4.333333333333333,Champion,2021-07-08,Houston,55+,Female
CUST_03940,2023-04-13,6,1697.17,203,3,3,3,333,3.0,Loyal Customer,2023-02-12,London,36-45,Other
CUST_03941,2023-01-08,3,542.05,298,1,2,2,122,1.6666666666666667,Lost,2022-07-05,Toronto,26-35,Other
CUST_03942,2023-03-06,3,371.58,241,2,2,2,222,2.0,Lost,2022-04-30,Paris,55+,Female
CUST_03943,2023-08-23,30,5015.14,71,4,5,5,455,4.666666666666667,Champion,2021-09-04,Houston,46-55,Male
CUST_03944,2023-08-16,9,3003.34,78,4,4,4,444,4.0,Champion,2023-05-20,Paris,36-45,Other
CUST_03945,2023-09-14,38,10170.81,49,5,5,5,555,5.0,Champion,2021-08-19,Chicago,55+,Female
CUST_03946,2023-10-31,43,11462.32,2,5,5,5,555,5.0,Champion,2021-11-04,Paris,26-35,Other
CUST_03947,2023-05-30,3,195.71999999999997,156,3,2,1,321,2.0,Others,2023-05-29,New York,26-35,Female
CUST_03948,2023-04-11,3,563.1499999999999,205,3,2,2,322,2.3333333333333335,Others,2022-12-26,Toronto,36-45,Other
CUST_03949,2023-05-18,14,2751.59,168,3,4,4,344,3.6666666666666665,Loyal Customer,2021-05-28,New York,26-35,Male
CUST_03950,2023-08-12,8,780.79,82,4,3,2,432,3.0,Others,2023-04-06,New York,46-55,Male
CUST_03951,2023-10-30,47,11046.91,3,5,5,5,555,5.0,Champion,2022-04-20,Sydney,55+,Other
CUST_03952,2023-07-27,3,110.39999999999999,98,4,2,1,421,2.3333333333333335,New Customer,2023-07-26,Berlin,26-35,Other
CUST_03953,2022-07-24,1,53.64,466,1,1,1,111,1.0,Lost,2021-03-01,New York,36-45,Female
CUST_03954,2023-10-30,51,11051.94,3,5,5,5,555,5.0,Champion,2022-07-30,Toronto,36-45,Male
CUST_03955,2023-07-27,14,4161.97,98,4,4,5,445,4.333333333333333,Champion,2022-02-27,Berlin,18-25,Other
CUST_03956,2023-09-20,1,20.09,43,5,1,1,511,2.3333333333333335,New Customer,2023-09-19,Toronto,36-45,Male
CUST_03957,2022-06-10,1,31.12,510,1,1,1,111,1.0,Lost,2022-03-03,Sydney,55+,Other
CUST_03958,2023-02-11,8,1701.43,264,2,3,3,233,2.6666666666666665,Needs Attention,2022-07-25,Los Angeles,46-55,Male
CUST_03959,2023-10-30,36,11572.529999999999,3,5,5,5,555,5.0,Champion,2022-06-27,Sydney,55+,Other
CUST_03960,2023-08-28,21,6632.570000000001,66,4,5,5,455,4.666666666666667,Champion,2021-05-18,Sydney,26-35,Male
CUST_03961,2023-01-22,3,816.91,284,2,2,2,222,2.0,Lost,2022-02-02,Houston,46-55,Female
CUST_03962,2023-08-31,20,5320.24,63,4,5,5,455,4.666666666666667,Champion,2021-09-06,Los Angeles,46-55,Male
CUST_03963,2023-10-18,28,9497.78,15,5,5,5,555,5.0,Champion,2021-09-19,Berlin,18-25,Male
CUST_03964,2023-04-20,6,1006.48,196,3,3,3,333,3.0,Loyal Customer,2021-07-28,New York,26-35,Other
CUST_03965,2023-08-29,21,6021.93,65,4,5,5,455,4.666666666666667,Champion,2021-12-05,Toronto,55+,Female
CUST_03966,2023-01-24,3,230.84,282,2,2,1,221,1.6666666666666667,Lost,2022-10-25,Houston,46-55,Male
CUST_03967,2023-08-02,17,4090.32,92,4,4,5,445,4.333333333333333,Champion,2021-03-22,Chicago,36-45,Female
CUST_03968,2023-11-01,56,16749.0,1,5,5,5,555,5.0,Champion,2023-08-03,London,55+,Female
