customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,customer_age_days,avg_order_value,avg_days_between_orders,category_diversity,spend_trend,purchases_per_year,clv_simple,clv_predicted,clv_tier,segment,location,age_group,gender
CUST_04013,280,6,1187.9,2,3,3,2.6666666666666665,847,197.98333333333332,77.8,4,-321.59999999999997,4.691516709511569,928.84,943.5,Medium Value,Needs Attention,London,36-45,Female
CUST_04014,77,14,2665.21,4,4,4,4.0,383,190.37214285714285,18.846153846153847,6,16.187142857142845,19.36734693877551,3687.0,3565.81,High Value,Champion,London,18-25,Male
CUST_04015,199,6,1713.01,3,3,3,3.0,477,285.50166666666667,42.8,6,-189.61000000000004,8.52803738317757,2434.77,2416.88,High Value,Loyal Customer,Chicago,18-25,Female
CUST_04016,116,11,3225.23,4,4,4,4.0,375,293.20272727272726,18.7,5,-40.92233333333337,19.518716577540108,5722.94,5764.47,Premium,Champion,Berlin,55+,Other
CUST_04017,503,2,161.05,1,1,1,1.0,886,80.525,27.0,2,0.0,13.518518518518519,1088.58,1102.28,Medium Value,Lost,Los Angeles,55+,Female
CUST_04018,480,1,47.0,1,1,1,1.0,689,47.0,365.0,1,0.0,1.0,47.0,46.91,Low Value,Lost,Berlin,18-25,Female
CUST_04019,70,9,1695.85,4,4,3,3.6666666666666665,158,188.42777777777778,3.0,5,-159.997,52.142857142857146,9825.16,9824.44,Premium,Loyal Customer,Houston,26-35,Other
CUST_04020,66,18,4644.63,4,4,5,4.333333333333333,850,258.035,39.8235294117647,6,-147.13666666666668,9.165435745937963,2365.0,2355.08,High Value,Champion,Chicago,55+,Male
CUST_04021,202,4,221.91000000000005,3,2,1,2.0,530,55.477500000000006,57.666666666666664,2,25.605000000000004,6.329479768786127,351.14,348.72,Low Value,Others,London,26-35,Female
CUST_04022,64,9,1148.76,4,4,3,3.6666666666666665,766,127.64,77.75,4,-40.823999999999984,4.694533762057878,599.21,614.76,Low Value,Loyal Customer,Houston,55+,Other
CUST_04023,183,8,2054.88,3,3,4,3.3333333333333335,301,256.86,7.285714285714286,6,52.254999999999995,50.09803921568628,12868.18,12979.71,Premium,Loyal Customer,Berlin,46-55,Other
CUST_04024,328,1,211.8,1,1,1,1.0,806,211.8,365.0,1,0.0,1.0,211.8,212.3,Low Value,Lost,Los Angeles,26-35,Other
CUST_04025,197,6,2037.2,3,3,4,3.3333333333333335,706,339.5333333333333,69.4,3,420.30000000000007,5.259365994236311,1785.73,1792.83,Medium Value,Loyal Customer,Sydney,26-35,Female
CUST_04026,501,1,89.88,1,1,1,1.0,618,89.88,365.0,1,0.0,1.0,89.88,89.98,Low Value,Lost,Paris,26-35,Other
CUST_04027,138,8,1916.3,3,3,4,3.3333333333333335,549,239.5375,42.57142857142857,4,-4.135000000000019,8.573825503355705,2053.75,2042.12,High Value,Loyal Customer,Houston,36-45,Female
CUST_04028,118,9,1837.27,3,4,4,3.6666666666666665,431,204.14111111111112,29.0,5,-145.3345,12.586206896551724,2569.36,2582.23,High Value,Loyal Customer,Houston,36-45,Male
CUST_04029,265,2,1371.13,2,1,3,2.0,728,685.565,395.0,2,0.0,0.9240506329113924,633.5,849.41,Medium Value,Others,London,18-25,Female
CUST_04030,210,8,1062.83,3,3,3,3.0,780,132.85375,63.142857142857146,5,-20.8275,5.780542986425339,767.97,797.38,Medium Value,Loyal Customer,London,46-55,Male
CUST_04031,208,4,510.69,3,2,2,2.3333333333333335,828,127.6725,137.66666666666666,3,42.58500000000001,2.6513317191283297,338.5,340.95,Low Value,Others,Phoenix,55+,Female
CUST_04032,178,10,2462.25,3,4,4,3.6666666666666665,727,246.225,47.333333333333336,4,-387.74200000000013,7.711267605633802,1898.71,1877.28,Medium Value,Loyal Customer,Berlin,26-35,Male
CUST_04033,20,23,5451.33,5,5,5,5.0,570,237.01434782608695,20.727272727272727,6,-182.6726515151515,17.609649122807017,4173.74,4180.69,High Value,Champion,Toronto,18-25,Female
CUST_04034,131,1,411.86,3,1,2,2.0,192,411.86,365.0,1,0.0,1.0,411.86,443.61,Low Value,Others,Phoenix,18-25,Female
CUST_04035,66,14,4789.0,4,4,5,4.333333333333333,586,342.07142857142856,34.76923076923077,6,-52.76857142857142,10.49778761061947,3590.99,3640.9,High Value,Champion,New York,18-25,Other
CUST_04036,357,2,79.67,1,1,1,1.0,618,39.835,196.0,2,0.0,1.8622448979591837,74.18,76.38,Low Value,Lost,Los Angeles,26-35,Male
CUST_04037,650,1,393.12,1,1,2,1.3333333333333333,995,393.12,365.0,1,0.0,1.0,393.12,396.57,Low Value,Lost,London,55+,Male
CUST_04038,212,2,171.82999999999998,2,1,1,1.3333333333333333,273,85.91499999999999,0.0,2,0.0,52.142857142857146,4479.85,4483.57,High Value,Lost,London,18-25,Male
CUST_04039,185,4,1482.43,3,2,3,2.6666666666666665,356,370.6075,29.0,4,395.485,12.586206896551724,4664.54,4593.35,High Value,Others,Sydney,55+,Other
CUST_04040,237,3,256.6,2,2,1,1.6666666666666667,615,85.53333333333335,120.0,3,0.0,3.0416666666666665,260.16,260.26,Low Value,Lost,Sydney,18-25,Other
CUST_04041,250,1,38.75,2,1,1,1.3333333333333333,316,38.75,365.0,1,0.0,1.0,38.75,38.76,Low Value,Lost,Berlin,26-35,Other
CUST_04042,67,12,4144.09,4,4,5,4.333333333333333,236,345.34083333333336,9.363636363636363,6,361.77166666666653,38.980582524271846,13461.59,13534.09,Premium,Champion,Berlin,26-35,Male
CUST_04043,181,5,1426.73,3,3,3,3.0,768,285.346,76.25,4,-540.8733333333333,4.786885245901639,1365.92,1358.84,Medium Value,Loyal Customer,Los Angeles,18-25,Female
CUST_04044,98,6,792.8100000000001,4,3,2,3.0,159,132.13500000000002,0.0,4,44.67666666666666,52.142857142857146,6889.9,6886.39,Premium,Others,Sydney,46-55,Female
CUST_04045,225,7,1735.11,2,3,3,2.6666666666666665,887,247.87285714285713,99.5,4,183.76083333333332,3.6683417085427137,909.28,931.52,Medium Value,Needs Attention,Berlin,18-25,Other
CUST_04046,203,6,2257.72,3,3,4,3.3333333333333335,716,376.28666666666663,88.8,4,-389.4,4.11036036036036,1546.67,1546.47,Medium Value,Loyal Customer,Berlin,55+,Female
CUST_04047,70,10,1560.23,4,4,3,3.6666666666666665,775,156.023,65.22222222222223,5,-28.681999999999988,5.596252129471891,873.14,873.21,Medium Value,Loyal Customer,Phoenix,46-55,Male
CUST_04048,210,7,1569.98,3,3,3,3.0,672,224.28285714285715,48.833333333333336,5,110.88499999999996,7.474402730375426,1676.38,1671.59,Medium Value,Loyal Customer,Sydney,46-55,Other
CUST_04049,346,1,849.94,1,1,2,1.3333333333333333,1049,849.94,365.0,1,0.0,1.0,849.94,837.37,Medium Value,Lost,Paris,18-25,Female
CUST_04050,109,12,3146.19,4,4,4,4.0,519,262.1825,29.181818181818183,4,-89.28166666666667,12.50778816199377,3279.32,3270.02,High Value,Champion,London,18-25,Male
CUST_04051,150,2,399.87,3,1,2,2.0,211,199.935,0.0,2,0.0,52.142857142857146,10425.18,10433.52,Premium,Others,Los Angeles,36-45,Female
CUST_04052,266,5,619.78,2,3,2,2.3333333333333335,869,123.95599999999999,108.25,3,-77.615,3.371824480369515,417.96,419.63,Low Value,Others,Houston,46-55,Female
CUST_04053,253,2,640.4200000000001,2,1,2,1.6666666666666667,336,320.21000000000004,15.0,1,0.0,24.333333333333332,7791.78,7824.21,Premium,Lost,Sydney,46-55,Other
CUST_04054,181,6,1954.97,3,3,4,3.3333333333333335,946,325.8283333333333,136.6,4,-112.02999999999997,2.67203513909224,870.62,903.95,Medium Value,Loyal Customer,Los Angeles,26-35,Other
CUST_04055,870,2,131.36,1,1,1,1.0,1079,65.68,104.0,2,0.0,3.5096153846153846,230.51,238.94,Low Value,Lost,Los Angeles,26-35,Female
CUST_04056,14,57,12541.61,5,5,5,5.0,828,220.0282456140351,13.339285714285714,6,11.350923645320279,27.36278447121821,6020.59,6073.61,Premium,Champion,Toronto,55+,Male
CUST_04057,243,3,694.91,2,2,2,2.0,529,231.63666666666666,34.5,2,0.0,10.579710144927537,2450.65,2431.0,High Value,Lost,Chicago,36-45,Other
CUST_04058,4,35,10854.73,5,5,5,5.0,138,310.13514285714285,2.1470588235294117,6,-58.939836601307206,52.142857142857146,16171.33,16165.98,Premium,Champion,Phoenix,55+,Female
CUST_04059,295,1,102.13,2,1,1,1.3333333333333333,497,102.13,365.0,1,0.0,1.0,102.13,102.23,Low Value,Lost,Los Angeles,46-55,Male
CUST_04060,321,3,466.19000000000005,1,2,2,1.6666666666666667,502,155.39666666666668,29.0,3,0.0,12.586206896551724,1955.85,1955.58,High Value,Lost,Los Angeles,55+,Male
CUST_04061,63,14,2766.4700000000003,4,4,4,4.0,358,197.60500000000002,17.307692307692307,6,25.301428571428545,21.08888888888889,4167.27,4179.04,High Value,Champion,Chicago,18-25,Other
CUST_04062,64,16,4952.2,4,4,5,4.333333333333333,668,309.5125,35.733333333333334,6,-179.57000000000002,10.21455223880597,3161.53,3158.24,High Value,Champion,Phoenix,46-55,Male
CUST_04063,410,2,68.07000000000001,1,1,1,1.0,793,34.035000000000004,72.0,1,0.0,5.069444444444445,172.54,178.4,Low Value,Lost,Los Angeles,26-35,Other
CUST_04064,91,19,5779.17,4,5,5,4.666666666666667,939,304.1668421052632,43.611111111111114,6,59.6898888888889,8.369426751592355,2545.7,2536.63,High Value,Champion,Chicago,18-25,Other
CUST_04065,581,2,157.29999999999998,1,1,1,1.0,895,78.64999999999999,123.0,2,0.0,2.967479674796748,233.39,235.28,Low Value,Lost,Sydney,26-35,Male
CUST_04066,15,31,8273.11,5,5,5,5.0,758,266.87451612903226,20.733333333333334,6,164.06074999999996,17.60450160771704,4698.19,4719.37,High Value,Champion,Chicago,26-35,Other
CUST_04067,15,20,7811.85,5,5,5,5.0,860,390.59250000000003,39.8421052631579,6,-429.545,9.16116248348745,3578.28,3490.36,High Value,Champion,Houston,26-35,Female
CUST_04068,582,1,300.39,1,1,1,1.0,707,300.39,365.0,1,0.0,1.0,300.39,299.79,Low Value,Lost,Berlin,26-35,Male
CUST_04069,192,5,821.6,3,3,2,2.6666666666666665,512,164.32,59.25,4,26.375,6.160337552742616,1012.27,995.53,Medium Value,Others,New York,55+,Other
CUST_04070,181,1,47.29,3,1,1,1.6666666666666667,242,47.29,365.0,1,0.0,1.0,47.29,46.82,Low Value,Others,Phoenix,55+,Male
CUST_04071,89,10,1591.99,4,4,3,3.6666666666666665,844,159.199,77.0,4,27.76599999999999,4.740259740259741,754.64,752.12,Medium Value,Loyal Customer,Toronto,26-35,Female
CUST_04072,211,5,933.29,2,3,3,2.6666666666666665,584,186.658,66.25,4,-51.061666666666696,5.509433962264151,1028.38,1023.3,Medium Value,Needs Attention,Berlin,46-55,Female
CUST_04073,298,3,699.04,1,2,2,1.6666666666666667,532,233.01333333333332,77.0,2,0.0,4.740259740259741,1104.54,1082.03,Medium Value,Lost,Chicago,46-55,Other
CUST_04074,217,3,118.79,2,2,1,1.6666666666666667,425,39.596666666666664,28.5,2,0.0,12.807017543859649,507.12,532.18,Low Value,Lost,Sydney,36-45,Other
CUST_04075,68,5,1022.92,4,3,3,3.3333333333333335,129,204.584,0.0,2,61.83166666666668,52.142857142857146,10667.59,10658.41,Premium,Loyal Customer,London,36-45,Female
CUST_04076,223,6,2020.5299999999995,2,3,4,3.0,394,336.75499999999994,9.0,4,383.2833333333333,40.55555555555556,13657.29,13570.51,Premium,Needs Attention,Toronto,18-25,Other
CUST_04077,190,5,1657.98,3,3,3,3.0,750,331.596,110.5,5,198.80166666666662,3.3031674208144794,1095.32,1157.77,Medium Value,Loyal Customer,Sydney,55+,Other
CUST_04078,128,16,4100.61,3,4,5,4.0,832,256.288125,35.4,6,-43.313750000000056,10.310734463276837,2642.52,2639.38,High Value,Loyal Customer,New York,46-55,Other
CUST_04079,244,1,756.61,2,1,2,1.6666666666666667,314,756.61,365.0,1,0.0,1.0,756.61,752.63,Medium Value,Lost,Phoenix,36-45,Male
CUST_04080,81,15,4469.72,4,4,5,4.333333333333333,254,297.98133333333334,8.0,6,-115.06089285714285,45.625,13595.4,13846.66,Premium,Champion,Houston,36-45,Female
CUST_04081,228,4,2249.91,2,2,4,2.6666666666666665,595,562.4775,82.33333333333333,2,727.435,4.433198380566802,2493.57,2479.62,High Value,Others,Los Angeles,46-55,Other
CUST_04082,45,17,4270.27,5,4,5,4.666666666666667,106,251.1923529411765,0.0,6,96.59041666666673,52.142857142857146,13097.89,13093.0,Premium,Champion,New York,46-55,Male
CUST_04083,193,7,1463.92,3,3,3,3.0,355,209.1314285714286,12.166666666666666,4,312.675,30.0,6273.94,6235.9,Premium,Loyal Customer,Houston,18-25,Other
CUST_04084,316,1,47.05,1,1,1,1.0,438,47.05,365.0,1,0.0,1.0,47.05,47.08,Low Value,Lost,Berlin,46-55,Other
CUST_04085,74,9,1694.1,4,4,3,3.6666666666666665,338,188.23333333333332,20.5,6,146.9805,17.804878048780488,3351.47,3376.4,High Value,Loyal Customer,London,46-55,Female
CUST_04086,19,52,13548.88,5,5,5,5.0,593,260.5553846153846,9.882352941176471,6,-69.1669230769231,36.93452380952381,9623.49,9620.68,Premium,Champion,Toronto,46-55,Male
CUST_04087,3,47,9361.62,5,5,5,5.0,624,199.18340425531918,12.152173913043478,6,98.61811594202894,30.03577817531306,5982.63,6100.54,Premium,Champion,Paris,26-35,Female
CUST_04088,205,5,957.09,3,3,3,3.0,923,191.418,157.5,4,-224.2866666666667,2.3174603174603177,443.6,566.15,Low Value,Loyal Customer,London,18-25,Female
CUST_04089,267,1,167.59,2,1,1,1.3333333333333333,345,167.59,365.0,1,0.0,1.0,167.59,167.54,Low Value,Lost,London,36-45,Male
CUST_04090,3,46,9407.62,5,5,5,5.0,281,204.51347826086953,4.822222222222222,6,16.825217391304363,52.142857142857146,10663.92,10663.61,Premium,Champion,Sydney,46-55,Male
CUST_04091,283,2,118.04,2,1,1,1.3333333333333333,735,59.019999999999996,216.0,2,0.0,1.6898148148148149,99.73,99.7,Low Value,Lost,Paris,18-25,Female
CUST_04092,77,14,4444.8099999999995,4,4,5,4.333333333333333,922,317.4864285714285,53.0,6,214.8214285714284,6.886792452830188,2186.46,2229.35,High Value,Champion,Berlin,55+,Other
CUST_04093,342,5,1696.9,1,3,3,2.3333333333333335,952,339.38,101.5,4,-506.475,3.5960591133004924,1220.43,1236.29,Medium Value,Needs Attention,Berlin,46-55,Female
CUST_04094,253,2,255.23,2,1,1,1.3333333333333333,358,127.61500000000001,25.0,2,0.0,14.6,1863.18,1871.08,Medium Value,Lost,Sydney,18-25,Female
CUST_04095,104,7,703.03,4,3,2,3.0,536,100.43285714285715,59.666666666666664,5,37.78750000000001,6.11731843575419,614.38,619.36,Low Value,Others,Sydney,55+,Male
CUST_04096,199,6,1859.05,3,3,4,3.3333333333333335,595,309.8416666666667,51.2,3,-237.48999999999998,7.12890625,2208.83,2228.94,High Value,Loyal Customer,Phoenix,36-45,Other
CUST_04097,84,20,6231.9,4,5,5,4.666666666666667,907,311.59499999999997,36.473684210526315,5,17.236000000000047,10.007215007215008,3118.2,3072.54,High Value,Champion,Paris,18-25,Male
CUST_04098,3,55,17870.97,5,5,5,5.0,157,324.9267272727273,1.7222222222222223,6,38.711825396825475,52.142857142857146,16942.61,16930.23,Premium,Champion,Chicago,55+,Male
CUST_04099,65,15,5364.64,4,4,5,4.333333333333333,185,357.6426666666667,4.142857142857143,5,164.99696428571428,52.142857142857146,18648.51,18608.26,Premium,Champion,Phoenix,46-55,Male
CUST_04100,4,43,16465.08,5,5,5,5.0,540,382.90883720930236,10.595238095238095,6,240.6162337662339,34.449438202247194,13190.99,12963.33,Premium,Champion,Chicago,18-25,Female
CUST_04101,214,7,1898.15,2,3,4,3.0,438,271.1642857142857,26.0,4,-21.045000000000016,14.038461538461538,3806.73,3830.6,High Value,Needs Attention,Phoenix,36-45,Female
CUST_04102,54,7,2370.6200000000003,5,3,4,4.0,115,338.66,0.0,4,46.88833333333338,52.142857142857146,17658.7,17648.66,Premium,Loyal Customer,Houston,26-35,Male
CUST_04103,212,7,516.53,2,3,2,2.3333333333333335,1035,73.78999999999999,120.83333333333333,3,-56.91000000000001,3.020689655172414,222.9,233.17,Low Value,Others,Sydney,46-55,Male
CUST_04104,121,11,2398.77,3,4,4,3.6666666666666665,559,218.07,37.2,5,132.86533333333335,9.811827956989246,2139.67,2128.58,High Value,Loyal Customer,London,46-55,Female
CUST_04105,66,10,2233.3,4,4,4,4.0,1061,223.33,102.66666666666667,4,-120.98399999999998,3.5551948051948052,793.98,815.6,Medium Value,Champion,Phoenix,36-45,Other
CUST_04106,175,7,590.3,3,3,2,2.6666666666666665,236,84.32857142857142,0.0,4,70.46999999999998,52.142857142857146,4397.13,4405.29,High Value,Others,New York,18-25,Other
CUST_04107,167,1,100.22,3,1,1,1.6666666666666667,228,100.22,365.0,1,0.0,1.0,100.22,100.34,Low Value,Others,Chicago,26-35,Male
CUST_04108,10,49,7287.47,5,5,5,5.0,1019,148.72387755102042,19.666666666666668,6,-11.904300000000006,18.559322033898304,2760.21,2790.4,High Value,Champion,London,36-45,Female
CUST_04109,67,1,30.23,4,1,1,2.0,128,30.23,365.0,1,0.0,1.0,30.23,30.12,Low Value,New Customer,Phoenix,55+,Male
CUST_04110,182,6,445.34,3,3,2,2.6666666666666665,258,74.22333333333334,3.0,4,20.9,52.142857142857146,3870.22,3842.8,High Value,Others,Sydney,55+,Female
CUST_04111,193,4,278.58000000000004,3,2,1,2.0,411,69.64500000000001,49.333333333333336,2,9.469999999999999,7.398648648648648,515.28,519.09,Low Value,Others,Chicago,26-35,Male
CUST_04112,200,8,1649.03,3,3,3,3.0,1046,206.12875,94.57142857142857,5,129.4925,3.8595166163141994,795.56,789.19,Medium Value,Loyal Customer,Paris,36-45,Male
CUST_04113,4,34,10499.58,5,5,5,5.0,313,308.81117647058824,7.333333333333333,6,107.29294117647066,49.77272727272727,15370.37,15493.32,Premium,Champion,Chicago,55+,Female
CUST_04114,122,23,7255.84,3,5,5,4.333333333333333,1089,315.4713043478261,40.90909090909091,6,61.52227272727271,8.922222222222222,2814.71,2812.62,High Value,Loyal Customer,Berlin,46-55,Other
CUST_04115,243,2,236.3,2,1,1,1.3333333333333333,673,118.14999999999999,162.0,2,0.0,2.253086419753086,266.2,258.23,Low Value,Lost,Phoenix,55+,Other
CUST_04116,66,16,4072.28,4,4,5,4.333333333333333,955,254.5175,53.53333333333333,6,-15.72999999999999,6.818181818181818,1735.35,1743.17,Medium Value,Champion,Chicago,18-25,Female
CUST_04118,200,6,924.1,3,3,3,3.0,450,154.01666666666665,32.0,5,-100.77333333333334,11.40625,1756.75,1784.15,Medium Value,Loyal Customer,Chicago,26-35,Other
CUST_04119,35,29,9280.64,5,5,5,5.0,859,320.02206896551724,27.107142857142858,6,124.70123809523815,13.465085638998682,4309.12,4355.68,High Value,Champion,Chicago,36-45,Female
CUST_04120,245,3,489.58,2,2,2,2.0,1026,163.19333333333336,325.5,3,0.0,1.1213517665130568,183.0,180.54,Low Value,Lost,Houston,55+,Other
CUST_04121,84,13,4202.85,4,4,5,4.333333333333333,371,323.29615384615386,18.666666666666668,5,108.11571428571438,19.553571428571427,6321.59,6317.63,Premium,Champion,Los Angeles,36-45,Male
CUST_04122,209,8,2317.13,3,3,4,3.3333333333333335,941,289.64125,85.71428571428571,5,29.457499999999982,4.258333333333334,1233.39,1217.97,Medium Value,Loyal Customer,New York,46-55,Male
CUST_04123,250,8,1098.52,2,3,3,2.6666666666666665,1086,137.315,101.14285714285714,6,13.555000000000007,3.6087570621468927,495.54,498.61,Low Value,Needs Attention,London,26-35,Male
CUST_04124,666,1,58.95,1,1,1,1.0,872,58.95,365.0,1,0.0,1.0,58.95,58.81,Low Value,Lost,Paris,36-45,Male
CUST_04125,385,2,273.05,1,1,1,1.0,578,136.525,33.0,2,0.0,11.06060606060606,1510.05,1540.79,Medium Value,Lost,Chicago,36-45,Male
CUST_04126,218,8,3743.34,2,3,4,3.0,629,467.91749999999996,49.857142857142854,5,-261.235,7.320916905444126,3425.59,3419.93,High Value,Needs Attention,Sydney,46-55,Other
CUST_04127,281,5,858.76,2,3,2,2.3333333333333335,713,171.752,80.5,4,13.544999999999987,4.53416149068323,778.75,771.81,Medium Value,Others,Phoenix,18-25,Other
CUST_04128,563,3,529.74,1,2,2,1.6666666666666667,1034,176.58,194.5,3,0.0,1.8766066838046271,331.37,327.42,Low Value,Lost,London,46-55,Other
CUST_04129,70,15,3027.9500000000003,4,4,4,4.0,463,201.86333333333334,21.0,6,219.7616071428572,17.38095238095238,3508.58,3501.19,High Value,Champion,Chicago,46-55,Male
CUST_04130,6,43,11586.58,5,5,5,5.0,442,269.4553488372093,8.666666666666666,6,-46.19034632034638,42.11538461538462,11348.22,11293.28,Premium,Champion,Houston,46-55,Female
CUST_04131,88,19,4225.47,4,5,5,4.666666666666667,413,222.39315789473685,14.11111111111111,6,-29.718444444444458,25.866141732283467,5752.45,5766.24,Premium,Champion,Berlin,55+,Female
CUST_04132,61,8,1981.18,5,3,4,4.0,139,247.6475,1.2857142857142858,5,-181.89000000000004,52.142857142857146,12913.05,12922.63,Premium,Loyal Customer,New York,26-35,Female
CUST_04133,216,6,898.96,2,3,3,2.6666666666666665,464,149.82666666666668,36.6,4,-138.87333333333333,9.972677595628415,1494.17,1489.56,Medium Value,Needs Attention,London,55+,Other
CUST_04134,100,5,685.79,4,3,2,3.0,161,137.158,0.0,3,-35.811666666666625,52.142857142857146,7151.81,7151.74,Premium,Others,London,55+,Female
CUST_04135,184,5,1582.02,3,3,3,3.0,601,316.404,88.0,4,-446.00166666666667,4.1477272727272725,1312.36,1312.94,Medium Value,Loyal Customer,Chicago,55+,Male
CUST_04136,3,25,7234.8,5,5,5,5.0,420,289.392,14.75,6,-193.72692307692316,24.74576271186441,7161.23,7232.87,Premium,Champion,London,36-45,Other
CUST_04137,509,1,107.55,1,1,1,1.0,596,107.55,365.0,1,0.0,1.0,107.55,107.64,Low Value,Lost,Sydney,26-35,Other
CUST_04138,78,19,2963.51,4,5,4,4.333333333333333,1079,155.9742105263158,51.77777777777778,6,141.74588888888889,7.049356223175965,1099.52,1102.06,Medium Value,Champion,Berlin,36-45,Other
CUST_04139,427,5,259.65999999999997,1,3,1,1.6666666666666667,1089,51.931999999999995,147.25,3,-20.63833333333333,2.4787775891341255,128.73,133.79,Low Value,Others,Chicago,55+,Female
CUST_04140,217,7,1862.03,2,3,4,3.0,551,266.0042857142857,38.666666666666664,5,-535.0025,9.439655172413794,2510.99,2487.45,High Value,Needs Attention,Berlin,55+,Other
CUST_04141,72,18,4725.2300000000005,4,4,5,4.333333333333333,531,262.5127777777778,23.058823529411764,6,116.24111111111111,15.829081632653061,4155.34,4130.63,High Value,Champion,Phoenix,36-45,Other
CUST_04142,27,41,9213.75,5,5,5,5.0,674,224.72560975609755,14.2,6,-103.29635714285718,25.704225352112676,5776.4,5863.98,Premium,Champion,Los Angeles,55+,Male
CUST_04143,11,56,18974.76,5,5,5,5.0,1083,338.835,18.2,6,76.63285714285706,20.054945054945055,6795.32,6938.34,Premium,Champion,New York,55+,Female
CUST_04144,499,3,1047.68,1,2,3,2.0,1078,349.2266666666667,141.0,2,0.0,2.5886524822695036,904.03,916.96,Medium Value,Others,Toronto,46-55,Female
CUST_04145,242,3,219.53,2,2,1,1.6666666666666667,553,73.17666666666666,109.5,3,0.0,3.3333333333333335,243.92,252.81,Low Value,Lost,Sydney,18-25,Male
CUST_04146,187,7,1606.43,3,3,3,3.0,356,229.49,7.833333333333333,4,-51.59583333333336,46.59574468085106,10693.26,10771.29,Premium,Loyal Customer,Chicago,18-25,Female
CUST_04147,11,55,15029.31,5,5,5,5.0,814,273.2601818181818,13.592592592592593,6,-134.47027777777782,26.852861035422343,7337.82,7278.89,Premium,Champion,Sydney,18-25,Female
CUST_04148,362,4,997.09,1,2,3,2.0,547,249.27249999999998,36.333333333333336,2,-7.9150000000000205,10.045871559633026,2504.16,2519.36,High Value,Others,London,26-35,Other
CUST_04149,34,1,117.59,5,1,1,2.3333333333333335,95,117.59,365.0,1,0.0,1.0,117.59,117.23,Low Value,New Customer,Chicago,26-35,Other
CUST_04150,587,1,184.33,1,1,1,1.0,802,184.33,365.0,1,0.0,1.0,184.33,184.41,Low Value,Lost,New York,18-25,Female
CUST_04151,12,46,11702.95,5,5,5,5.0,1078,254.41195652173914,21.755555555555556,6,29.829130434782627,16.77732379979571,4268.35,4255.62,High Value,Champion,Berlin,18-25,Male
CUST_04152,9,37,9862.35,5,5,5,5.0,581,266.55,13.5,6,-12.511842105263213,27.037037037037038,7206.72,7237.13,Premium,Champion,Berlin,46-55,Male
CUST_04153,202,3,1688.01,3,2,3,2.6666666666666665,263,562.67,0.0,1,0.0,52.142857142857146,22325.665,22325.67,Premium,Others,London,46-55,Male
CUST_04154,70,7,982.42,4,3,3,3.3333333333333335,381,140.34571428571428,41.333333333333336,5,88.00583333333334,8.830645161290322,1239.34,1232.33,Medium Value,Loyal Customer,Phoenix,36-45,Female
CUST_04155,71,10,2037.84,4,4,4,4.0,405,203.784,28.666666666666668,6,-246.02800000000002,12.732558139534882,2594.69,2616.7,High Value,Champion,Sydney,26-35,Other
CUST_04156,13,47,15717.59,5,5,5,5.0,655,334.4168085106383,12.478260869565217,6,166.8888768115942,29.250871080139373,9781.98,9722.15,Premium,Champion,Phoenix,26-35,Female
CUST_04157,181,5,2278.76,3,3,4,3.3333333333333335,270,455.75200000000007,3.75,4,-319.08833333333337,52.142857142857146,22325.665,22310.71,Premium,Loyal Customer,Paris,18-25,Female
CUST_04158,72,3,596.4,4,2,2,2.6666666666666665,133,198.79999999999998,0.0,3,0.0,52.142857142857146,10366.0,10335.18,Premium,New Customer,Chicago,26-35,Female
CUST_04159,103,1,238.82,4,1,1,2.0,164,238.82,365.0,1,0.0,1.0,238.82,237.15,Low Value,New Customer,Paris,46-55,Other
CUST_04160,406,6,1009.29,1,3,3,2.3333333333333335,912,168.215,70.2,3,60.31666666666666,5.199430199430199,874.62,877.62,Medium Value,Needs Attention,Sydney,46-55,Male
CUST_04161,181,2,442.89,3,1,2,2.0,986,221.445,245.0,2,0.0,1.489795918367347,329.91,325.74,Low Value,Others,London,18-25,Male
CUST_04162,1,25,8245.83,5,5,5,5.0,155,329.8332,3.875,6,-20.154102564102516,52.142857142857146,17198.45,17177.33,Premium,Champion,Los Angeles,18-25,Male
CUST_04163,259,4,1069.3,2,2,3,2.3333333333333335,997,267.325,81.33333333333333,2,322.64,4.4877049180327875,1199.68,1162.47,Medium Value,Others,Sydney,55+,Male
CUST_04164,109,8,1172.32,4,3,3,3.3333333333333335,559,146.54,51.285714285714285,4,98.73000000000002,7.116991643454039,1042.92,1062.31,Medium Value,Loyal Customer,New York,36-45,Male
CUST_04165,248,3,294.51,2,2,1,1.6666666666666667,943,98.17,192.0,3,0.0,1.9010416666666667,186.63,181.31,Low Value,Lost,Chicago,18-25,Male
CUST_04166,147,15,3420.52,3,4,4,3.6666666666666665,849,228.03466666666665,39.0,6,-121.21267857142857,9.35897435897436,2134.17,2140.88,High Value,Loyal Customer,Berlin,18-25,Other
CUST_04167,134,9,2418.84,3,4,4,3.6666666666666665,899,268.76,69.25,5,-331.36650000000003,5.270758122743683,1416.57,1403.51,Medium Value,Loyal Customer,Los Angeles,18-25,Male
CUST_04168,10,23,5605.26,5,5,5,5.0,461,243.70695652173913,16.454545454545453,6,91.48363636363632,22.182320441988953,5405.99,5381.1,High Value,Champion,Phoenix,46-55,Other
CUST_04169,132,9,1978.56,3,4,4,3.6666666666666665,556,219.84,43.375,4,-228.663,8.414985590778098,1849.95,1859.0,Medium Value,Loyal Customer,New York,36-45,Male
