customer_id,last_order_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_score,rfm_total,segment,signup_date,location,age_group,gender,cumulative_revenue,cumulative_pct,customer_rank_pct
CUST_02244,2023-02-19,2,342.21000000000004,256,2,1,2,212,1.6666666666666667,Lost,2021-03-28,Toronto,55+,Male,13095364.719999986,98.65481929943718,78.9991961414791
CUST_02787,2022-09-28,3,341.48,400,1,2,2,122,1.6666666666666667,Lost,2022-02-04,Berlin,55+,Other,13095706.199999986,98.65739186220384,79.01929260450162
CUST_02656,2023-01-02,3,341.09000000000003,304,1,2,2,122,1.6666666666666667,Lost,2022-05-08,London,36-45,Male,13096047.289999986,98.659961486879,79.03938906752411
CUST_03820,2023-04-21,3,340.76,195,3,2,2,322,2.3333333333333335,Others,2022-07-05,Los Angeles,36-45,Other,13096388.049999986,98.66252862547677,79.05948553054662
CUST_02783,2023-03-18,3,340.65999999999997,229,2,2,2,222,2.0,Lost,2023-03-17,Berlin,18-25,Male,13096728.709999986,98.66509501071774,79.07958199356914
CUST_00952,2023-04-18,4,340.52,198,3,2,2,322,2.3333333333333335,Others,2022-07-06,London,18-25,Female,13097069.229999986,98.6676603412592,79.09967845659163
CUST_00652,2023-06-14,3,340.36,141,3,2,2,322,2.3333333333333335,Others,2023-06-13,New York,55+,Other,13097409.589999985,98.67022446642979,79.11977491961414
CUST_00122,2023-02-24,3,340.3,251,2,2,2,222,2.0,Lost,2022-12-06,Chicago,26-35,Female,13097749.889999986,98.67278813958633,79.13987138263666
CUST_03751,2023-04-10,2,340.26,206,3,1,2,312,2.0,Others,2023-04-09,Chicago,36-45,Female,13098090.149999985,98.67535151140014,79.15996784565917
CUST_03131,2023-01-20,3,339.8,286,2,2,2,222,2.0,Lost,2022-10-02,Phoenix,55+,Female,13098429.949999986,98.67791141777272,79.18006430868168
CUST_04728,2022-10-30,1,339.31,368,1,1,2,112,1.3333333333333333,Lost,2021-10-23,Phoenix,46-55,Female,13098769.259999987,98.68046763269703,79.20016077170418
CUST_01433,2023-04-28,4,339.25,188,3,2,2,322,2.3333333333333335,Others,2022-10-30,London,46-55,Other,13099108.509999987,98.68302339560726,79.22025723472669
CUST_02221,2023-02-21,3,338.1,254,2,2,2,222,2.0,Lost,2021-03-13,New York,36-45,Female,13099446.609999986,98.6855704949144,79.2403536977492
CUST_02016,2023-04-16,4,337.53,200,3,2,2,322,2.3333333333333335,Others,2021-01-27,New York,46-55,Other,13099784.139999986,98.68811330008785,79.2604501607717
CUST_02234,2023-02-23,2,337.11,252,2,1,2,212,1.6666666666666667,Lost,2021-12-16,Phoenix,26-35,Female,13100121.249999985,98.69065294116275,79.28054662379421
CUST_03927,2023-04-03,3,337.06,213,2,2,2,222,2.0,Lost,2022-10-21,Los Angeles,36-45,Male,13100458.309999986,98.6931922055593,79.30064308681672
CUST_01269,2023-02-20,4,337.02,255,2,2,2,222,2.0,Lost,2021-10-19,Chicago,46-55,Other,13100795.329999985,98.69573116861311,79.32073954983923
CUST_04855,2022-12-25,4,336.71,312,1,2,2,122,1.6666666666666667,Lost,2022-06-11,Toronto,46-55,Female,13101132.039999986,98.69826779626088,79.34083601286174
CUST_02657,2023-06-16,3,336.25,139,3,2,2,322,2.3333333333333335,Others,2023-06-15,London,18-25,Other,13101468.289999986,98.70080095846741,79.36093247588425
CUST_00524,2022-12-27,2,336.14,310,1,1,2,112,1.3333333333333333,Lost,2022-11-15,Houston,55+,Female,13101804.429999987,98.70333329198148,79.38102893890675
CUST_04605,2023-04-11,1,336.04,205,3,1,2,312,2.0,Others,2023-04-10,Los Angeles,26-35,Other,13102140.469999986,98.70586487213873,79.40112540192926
CUST_00973,2022-11-26,3,335.83,341,1,2,2,122,1.6666666666666667,Lost,2021-06-19,Berlin,46-55,Male,13102476.299999986,98.70839487024675,79.42122186495176
CUST_00681,2022-12-21,3,334.93,316,1,2,2,122,1.6666666666666667,Lost,2022-06-06,London,55+,Female,13102811.229999986,98.71091808814366,79.44131832797427
CUST_01839,2022-10-16,2,334.74,382,1,1,2,112,1.3333333333333333,Lost,2022-05-09,Phoenix,36-45,Other,13103145.969999986,98.71343987466265,79.46141479099678
CUST_00212,2022-10-03,3,334.1,395,1,2,2,122,1.6666666666666667,Lost,2022-04-10,Los Angeles,18-25,Other,13103480.069999985,98.7159568396982,79.48151125401928
CUST_04349,2022-11-24,1,333.9,343,1,1,2,112,1.3333333333333333,Lost,2022-04-05,Los Angeles,18-25,Male,13103813.969999986,98.71847229802016,79.5016077170418
CUST_00288,2023-04-30,6,333.28,186,3,3,2,332,2.6666666666666665,Others,2023-01-18,Paris,18-25,Female,13104147.249999985,98.72098308553002,79.52170418006432
CUST_04275,2023-04-24,5,332.65000000000003,192,3,3,2,332,2.6666666666666665,Others,2022-12-07,Los Angeles,26-35,Male,13104479.899999985,98.72348912689212,79.54180064308682
CUST_01273,2022-07-16,3,332.59000000000003,474,1,2,2,122,1.6666666666666667,Lost,2021-12-15,Berlin,36-45,Female,13104812.489999985,98.72599471624012,79.56189710610933
CUST_04769,2023-02-21,3,332.04999999999995,254,2,2,2,222,2.0,Lost,2022-07-05,Los Angeles,18-25,Male,13105144.539999986,98.72849623746148,79.58199356913184
CUST_02863,2022-06-30,2,331.09000000000003,490,1,1,2,112,1.3333333333333333,Lost,2021-10-07,Toronto,18-25,Other,13105475.629999986,98.73099052645765,79.60209003215434
CUST_02571,2023-01-13,3,330.75,293,2,2,2,222,2.0,Lost,2021-08-20,London,46-55,Other,13105806.379999986,98.73348225404072,79.62218649517685
CUST_04471,2022-06-08,1,330.52,512,1,1,2,112,1.3333333333333333,Lost,2021-01-28,Houston,55+,Other,13106136.899999985,98.73597224890318,79.64228295819936
CUST_00489,2022-01-03,2,329.66999999999996,668,1,1,2,112,1.3333333333333333,Lost,2021-11-20,London,26-35,Male,13106466.569999985,98.73845584023293,79.66237942122186
CUST_02006,2023-05-31,2,329.1,155,3,1,2,312,2.0,Others,2023-05-30,Paris,36-45,Other,13106795.669999985,98.74093513742896,79.68247588424437
CUST_00982,2023-01-14,2,328.96999999999997,292,2,1,2,212,1.6666666666666667,Lost,2022-02-08,Houston,55+,Female,13107124.639999986,98.74341345526119,79.70257234726688
CUST_03219,2023-06-07,2,328.32,148,3,1,2,312,2.0,Others,2023-06-06,Phoenix,26-35,Female,13107452.959999986,98.74588687627427,79.72266881028939
CUST_00197,2023-02-05,2,327.96,270,2,1,2,212,1.6666666666666667,Lost,2022-11-28,Houston,55+,Other,13107780.919999987,98.74835758520291,79.7427652733119
CUST_00717,2022-09-27,2,327.74,401,1,1,2,112,1.3333333333333333,Lost,2021-01-02,Paris,26-35,Male,13108108.659999987,98.75082663674661,79.7628617363344
CUST_00575,2023-02-04,3,327.47,271,2,2,2,222,2.0,Lost,2022-12-24,Houston,46-55,Female,13108436.129999988,98.75329365422698,79.78295819935691
CUST_03281,2023-03-16,3,327.38,231,2,2,2,222,2.0,Lost,2021-10-23,Berlin,46-55,Other,13108763.509999989,98.75575999368623,79.80305466237942
CUST_04803,2023-02-18,1,326.56,257,2,1,2,212,1.6666666666666667,Lost,2023-02-09,London,18-25,Other,13109090.06999999,98.75822015561981,79.82315112540192
CUST_02313,2023-06-03,3,325.98,152,3,2,2,322,2.3333333333333335,Others,2023-06-02,New York,18-25,Other,13109416.04999999,98.76067594808401,79.84324758842443
CUST_02463,2023-01-24,3,325.03999999999996,282,2,2,2,222,2.0,Lost,2022-09-12,Sydney,18-25,Female,13109741.089999989,98.76312465899437,79.86334405144694
CUST_03411,2023-05-20,3,324.75,166,3,2,2,322,2.3333333333333335,Others,2023-05-19,Chicago,18-25,Female,13110065.839999989,98.76557118517005,79.88344051446946
CUST_00093,2023-02-24,3,324.15999999999997,251,2,2,2,222,2.0,Lost,2022-01-25,Chicago,26-35,Male,13110389.999999989,98.76801326654066,79.90353697749197
CUST_01063,2022-04-17,3,323.99,564,1,2,2,122,1.6666666666666667,Lost,2021-01-27,Phoenix,26-35,Male,13110713.989999989,98.77045406720474,79.92363344051448
CUST_00662,2022-06-04,2,323.53,516,1,1,2,112,1.3333333333333333,Lost,2021-11-09,Chicago,36-45,Female,13111037.519999988,98.77289140242756,79.94372990353698
CUST_01102,2023-02-05,2,323.36,270,2,1,2,212,1.6666666666666667,Lost,2021-12-16,Chicago,26-35,Male,13111360.879999988,98.77532745694386,79.96382636655949
CUST_02570,2022-06-12,1,323.25,508,1,1,1,111,1.0,Lost,2021-07-16,Los Angeles,26-35,Male,13111684.129999988,98.77776268276767,79.98392282958199
CUST_02591,2023-02-09,1,323.25,266,2,1,1,211,1.3333333333333333,Lost,2022-09-25,New York,18-25,Female,13112007.379999988,98.7801979085915,80.0040192926045
CUST_04542,2023-03-15,4,323.06,232,2,2,1,221,1.6666666666666667,Lost,2022-02-14,Phoenix,55+,Male,13112330.439999988,98.78263170303742,80.02411575562701
CUST_00772,2021-12-15,1,322.69,687,1,1,1,111,1.0,Lost,2021-08-04,London,36-45,Male,13112653.129999988,98.78506271006323,80.04421221864952
CUST_00456,2023-06-03,4,322.26,152,3,2,1,321,2.0,Others,2023-06-02,Sydney,46-55,Female,13112975.389999988,98.78749047765483,80.06430868167203
CUST_00720,2023-04-07,3,321.95,209,3,2,1,321,2.0,Others,2023-04-06,Toronto,26-35,Female,13113297.339999987,98.78991590984037,80.08440514469454
CUST_04294,2023-01-02,3,321.83,304,1,2,1,121,1.3333333333333333,Lost,2022-02-11,London,46-55,Female,13113619.169999987,98.79234043799778,80.10450160771704
CUST_04527,2022-03-03,3,321.74,609,1,2,1,121,1.3333333333333333,Lost,2021-03-29,New York,18-25,Female,13113940.909999987,98.79476428813408,80.12459807073955
CUST_04645,2022-11-23,2,321.72,344,1,1,1,111,1.0,Lost,2022-03-16,Los Angeles,18-25,Male,13114262.629999988,98.79718798759902,80.14469453376206
CUST_02325,2022-12-05,2,321.34000000000003,332,1,1,1,111,1.0,Lost,2022-08-11,Sydney,46-55,Other,13114583.969999988,98.79960882430815,80.16479099678456
CUST_01454,2022-12-07,3,321.32,330,1,2,1,121,1.3333333333333333,Lost,2021-12-04,New York,26-35,Male,13114905.289999988,98.80202951034593,80.18488745980707
CUST_02283,2023-04-03,2,320.58000000000004,213,2,1,1,211,1.3333333333333333,Lost,2021-01-08,Phoenix,46-55,Female,13115225.869999988,98.80444462154347,80.20498392282958
CUST_03742,2023-01-27,2,319.94,279,2,1,1,211,1.3333333333333333,Lost,2022-11-28,Houston,18-25,Male,13115545.809999987,98.80685491125753,80.22508038585208
CUST_04719,2023-02-01,2,319.36,274,2,1,1,211,1.3333333333333333,Lost,2022-07-05,Toronto,18-25,Female,13115865.169999987,98.80926083150221,80.24517684887459
CUST_01907,2023-01-27,3,319.22,279,2,2,1,221,1.6666666666666667,Lost,2021-04-30,Berlin,26-35,Female,13116184.389999988,98.81166569704742,80.2652733118971
CUST_03353,2022-08-31,3,319.18,428,1,2,1,121,1.3333333333333333,Lost,2022-03-03,Phoenix,55+,Female,13116503.569999987,98.81407026124988,80.28536977491962
CUST_03497,2022-10-19,3,319.06,379,1,2,1,121,1.3333333333333333,Lost,2022-05-06,Phoenix,55+,Male,13116822.629999988,98.8164739214242,80.30546623794213
CUST_02544,2023-05-01,2,318.64,185,3,1,1,311,1.6666666666666667,Others,2023-04-13,New York,36-45,Female,13117141.269999988,98.81887441750001,80.32556270096462
CUST_00804,2023-02-02,5,318.42,273,2,3,1,231,2.0,Others,2021-08-29,Berlin,46-55,Other,13117459.689999988,98.82127325619088,80.34565916398714
CUST_02889,2023-03-04,2,318.32,243,2,1,1,211,1.3333333333333333,Lost,2022-03-11,Phoenix,55+,Female,13117778.009999989,98.82367134152496,80.36575562700965
CUST_03337,2022-08-30,1,318.32,429,1,1,1,111,1.0,Lost,2021-12-11,Paris,18-25,Other,13118096.329999989,98.82606942685904,80.38585209003215
CUST_01665,2021-08-18,2,318.03,806,1,1,1,111,1.0,Lost,2021-02-06,London,55+,Male,13118414.359999988,98.82846532745842,80.40594855305466
CUST_02105,2023-06-07,1,317.68,148,3,1,1,311,1.6666666666666667,Others,2023-06-06,London,26-35,Other,13118732.039999988,98.83085859130902,80.42604501607717
CUST_02784,2022-09-10,1,317.53,418,1,1,1,111,1.0,Lost,2022-06-04,Houston,36-45,Female,13119049.569999987,98.83325072512446,80.44614147909968
CUST_02327,2023-02-27,2,317.28999999999996,248,2,1,1,211,1.3333333333333333,Lost,2022-12-28,Phoenix,55+,Female,13119366.859999986,98.83564105088358,80.46623794212219
CUST_02890,2022-10-16,1,317.13,382,1,1,1,111,1.0,Lost,2021-03-22,Sydney,26-35,Female,13119683.989999987,98.83803017127187,80.4863344051447
CUST_04921,2023-03-01,2,317.10999999999996,246,2,1,1,211,1.3333333333333333,Lost,2022-10-13,Toronto,55+,Female,13120001.099999987,98.84041914098877,80.5064308681672
CUST_03855,2023-02-26,3,316.99,249,2,2,1,221,1.6666666666666667,Lost,2022-09-22,Paris,46-55,Female,13120318.089999987,98.84280720667753,80.52652733118971
CUST_02452,2023-03-23,3,316.90999999999997,224,2,2,1,221,1.6666666666666667,Lost,2023-03-22,Berlin,36-45,Other,13120634.999999987,98.84519466968088,80.54662379421221
CUST_03710,2023-03-05,3,315.88,242,2,2,1,221,1.6666666666666667,Lost,2023-02-20,Houston,18-25,Female,13120950.879999988,98.84757437310928,80.56672025723472
CUST_00353,2023-03-20,5,315.74,227,2,3,1,231,2.0,Others,2023-01-17,Los Angeles,46-55,Male,13121266.619999988,98.84995302183818,80.58681672025723
CUST_02918,2023-01-06,2,315.73,300,1,1,1,111,1.0,Lost,2022-09-22,Phoenix,26-35,Male,13121582.349999988,98.8523315952314,80.60691318327974
CUST_01933,2023-03-09,4,315.59000000000003,238,2,2,1,221,1.6666666666666667,Lost,2021-06-08,Phoenix,46-55,Female,13121897.939999988,98.8547091139251,80.62700964630226
CUST_02190,2023-09-26,3,315.46,37,5,2,1,521,2.6666666666666665,New Customer,2023-09-25,London,36-45,Other,13122213.39999999,98.85708565325498,80.64710610932477
CUST_00087,2022-08-25,1,315.08,434,1,1,1,111,1.0,Lost,2021-10-24,Chicago,18-25,Male,13122528.47999999,98.85945932982906,80.66720257234726
CUST_02486,2023-01-15,3,314.77,291,2,2,1,221,1.6666666666666667,Lost,2022-06-20,Houston,55+,Female,13122843.249999989,98.8618306709971,80.68729903536978
CUST_04990,2023-01-10,3,314.64,296,1,2,1,121,1.3333333333333333,Lost,2021-06-19,Chicago,36-45,Male,13123157.88999999,98.8642010328013,80.70739549839229
CUST_01500,2022-09-10,3,313.88,418,1,2,1,121,1.3333333333333333,Lost,2021-10-22,Phoenix,46-55,Female,13123471.76999999,98.8665656690939,80.72749196141478
CUST_04414,2022-12-07,3,313.67,330,1,2,1,121,1.3333333333333333,Lost,2022-02-10,Berlin,46-55,Female,13123785.43999999,98.86892872333723,80.7475884244373
CUST_01852,2023-03-06,2,313.15000000000003,241,2,1,1,211,1.3333333333333333,Lost,2023-02-12,London,18-25,Other,13124098.58999999,98.87128786012526,80.76768488745981
CUST_00943,2022-12-01,2,312.9,336,1,1,1,111,1.0,Lost,2021-12-27,Toronto,55+,Male,13124411.48999999,98.87364511352132,80.78778135048232
CUST_04177,2023-02-28,3,312.49,247,2,2,1,221,1.6666666666666667,Lost,2022-01-18,New York,26-35,Male,13124723.979999991,98.87599927815455,80.80787781350483
CUST_00914,2022-09-18,3,312.43,410,1,2,1,121,1.3333333333333333,Lost,2021-06-06,Chicago,55+,Other,13125036.40999999,98.87835299077369,80.82797427652733
CUST_02907,2023-01-24,1,312.3,282,2,1,1,211,1.3333333333333333,Lost,2022-03-13,Toronto,46-55,Female,13125348.709999992,98.880705724029,80.84807073954984
CUST_00505,2023-08-15,3,311.95,79,4,2,1,421,2.3333333333333335,New Customer,2023-08-14,London,18-25,Other,13125660.65999999,98.88305582053555,80.86816720257235
CUST_02967,2023-02-10,1,311.64,265,2,1,1,211,1.3333333333333333,Lost,2022-06-27,Sydney,36-45,Male,13125972.299999991,98.88540358163606,80.88826366559485
CUST_01221,2022-01-26,2,311.06,645,1,1,1,111,1.0,Lost,2021-05-03,Phoenix,18-25,Female,13126283.359999992,98.88774697326717,80.90836012861736
CUST_00232,2023-02-16,5,310.25,259,2,3,1,231,2.0,Others,2022-09-16,Houston,18-25,Male,13126593.609999992,98.89008426270829,80.92845659163987
CUST_01198,2022-05-13,3,309.99,538,1,2,1,121,1.3333333333333333,Lost,2021-11-10,Berlin,36-45,Male,13126903.599999992,98.89241959342175,80.94855305466237
CUST_01956,2023-01-05,3,309.55,301,1,2,1,121,1.3333333333333333,Lost,2022-12-04,Houston,18-25,Other,13127213.149999993,98.89475160936534,80.96864951768488
CUST_04586,2023-02-17,2,309.48999999999995,258,2,1,1,211,1.3333333333333333,Lost,2021-12-23,Phoenix,18-25,Female,13127522.639999993,98.89708317329486,80.98874598070739
CUST_03283,2022-06-24,2,309.41,496,1,1,1,111,1.0,Lost,2022-01-31,Toronto,26-35,Male,13127832.049999993,98.89941413453896,81.0088424437299
CUST_03207,2022-12-30,1,309.28,307,1,1,1,111,1.0,Lost,2021-09-11,Houston,18-25,Female,13128141.329999993,98.9017441164192,81.02893890675242
CUST_03568,2023-06-24,6,309.17,131,3,3,1,331,2.3333333333333335,Others,2023-06-23,Sydney,46-55,Other,13128450.499999993,98.90407326960698,81.04903536977493
CUST_04208,2023-05-17,2,308.8,169,3,1,1,311,1.6666666666666667,Others,2023-05-16,London,46-55,Male,13128759.299999993,98.90639963537465,81.06913183279742
CUST_04853,2023-09-04,1,308.13,59,5,1,1,511,2.3333333333333335,New Customer,2023-09-03,Los Angeles,36-45,Other,13129067.429999994,98.90872095365182,81.08922829581994
CUST_04302,2023-03-05,3,308.0,242,2,2,1,221,1.6666666666666667,Lost,2022-04-07,Toronto,18-25,Other,13129375.429999994,98.91104129256517,81.10932475884243
CUST_03814,2022-10-04,2,307.65,394,1,1,1,111,1.0,Lost,2021-05-17,Paris,55+,Female,13129683.079999994,98.91335899472975,81.12942122186494
CUST_01546,2023-02-04,3,307.62,271,2,2,1,221,1.6666666666666667,Lost,2021-07-15,London,36-45,Female,13129990.699999994,98.91567647088729,81.14951768488746
CUST_01566,2022-05-29,3,307.53,522,1,2,1,121,1.3333333333333333,Lost,2021-01-03,Toronto,55+,Male,13130298.229999993,98.91799326902371,81.16961414790997
CUST_03915,2023-02-17,1,307.22,258,2,1,1,211,1.3333333333333333,Lost,2023-01-23,Toronto,36-45,Female,13130605.449999994,98.9203077317541,81.18971061093248
CUST_03508,2023-03-30,3,306.77,217,2,2,1,221,1.6666666666666667,Lost,2021-04-22,Chicago,18-25,Male,13130912.219999993,98.92261880437891,81.20980707395499
CUST_02192,2023-04-20,1,306.44,196,3,1,1,311,1.6666666666666667,Others,2023-04-19,Sydney,26-35,Female,13131218.659999993,98.92492739092633,81.22990353697749
CUST_04835,2023-01-07,4,306.34999999999997,299,1,2,1,121,1.3333333333333333,Lost,2021-07-31,Phoenix,46-55,Other,13131525.009999992,98.92723529945263,81.25
CUST_01870,2022-09-07,1,306.19,421,1,1,1,111,1.0,Lost,2022-07-04,Paris,36-45,Other,13131831.199999992,98.92954200260807,81.27009646302251
CUST_00997,2023-01-05,2,305.84000000000003,301,1,1,1,111,1.0,Lost,2021-12-02,Toronto,55+,Female,13132137.039999992,98.93184606901475,81.29019292604501
CUST_03341,2023-01-11,2,305.74,295,2,1,1,211,1.3333333333333333,Lost,2022-06-30,Sydney,55+,Male,13132442.779999992,98.93414938206465,81.31028938906752
CUST_03923,2023-01-25,3,305.5,281,2,2,1,221,1.6666666666666667,Lost,2021-02-18,Chicago,26-35,Male,13132748.279999992,98.93645088705824,81.33038585209003
CUST_03130,2023-01-24,3,305.4,282,2,2,1,221,1.6666666666666667,Lost,2022-11-06,Los Angeles,36-45,Other,13133053.679999992,98.93875163869504,81.35048231511254
CUST_00519,2022-12-25,3,304.57,312,1,2,1,121,1.3333333333333333,Lost,2022-09-19,London,46-55,Male,13133358.249999993,98.94104613747048,81.37057877813506
CUST_02493,2022-03-02,2,304.02,610,1,1,1,111,1.0,Lost,2022-02-01,Berlin,36-45,Female,13133662.269999992,98.94333649278357,81.39067524115757
CUST_02114,2023-03-04,1,303.8,243,2,1,1,211,1.3333333333333333,Lost,2022-04-10,Berlin,55+,Female,13133966.069999993,98.94562519071174,81.41077170418006
CUST_00891,2023-03-06,3,303.58,241,2,2,1,221,1.6666666666666667,Lost,2023-02-24,London,36-45,Other,13134269.649999993,98.94791223125496,81.43086816720258
CUST_00846,2023-09-09,3,303.58,54,5,2,1,521,2.6666666666666665,New Customer,2023-09-08,Phoenix,36-45,Other,13134573.229999993,98.95019927179818,81.45096463022507
CUST_01787,2022-08-10,5,303.45,449,1,3,1,131,1.6666666666666667,Others,2021-12-27,London,26-35,Female,13134876.679999992,98.95248533297757,81.47106109324758
CUST_01835,2021-12-29,1,303.41,673,1,1,1,111,1.0,Lost,2021-09-21,Berlin,46-55,Other,13135180.089999992,98.95477109281425,81.4911575562701
CUST_03812,2023-06-16,5,303.21,139,3,3,1,331,2.3333333333333335,Others,2023-06-15,Houston,26-35,Male,13135483.299999993,98.95705534593736,81.51125401929261
CUST_01394,2023-05-01,3,302.9,185,3,2,1,321,2.0,Others,2022-12-18,Los Angeles,36-45,Female,13135786.199999994,98.95933726365442,81.53135048231512
CUST_04890,2022-12-02,3,302.05,335,1,2,1,121,1.3333333333333333,Lost,2022-03-01,Toronto,18-25,Female,13136088.249999994,98.96161277783875,81.55144694533763
CUST_00021,2023-02-04,3,300.64,271,2,2,1,221,1.6666666666666667,Lost,2021-08-12,Toronto,55+,Female,13136388.889999995,98.96387766969235,81.57154340836013
CUST_04469,2023-03-03,2,300.45,244,2,1,1,211,1.3333333333333333,Lost,2023-02-26,Phoenix,46-55,Female,13136689.339999994,98.96614113016804,81.59163987138264
CUST_04068,2022-03-30,1,300.39,582,1,1,1,111,1.0,Lost,2022-01-24,Berlin,26-35,Male,13136989.729999995,98.96840413862968,81.61173633440515
CUST_01428,2023-03-06,2,300.18,241,2,1,1,211,1.3333333333333333,Lost,2023-02-21,Sydney,26-35,Female,13137289.909999995,98.97066556504203,81.63183279742765
CUST_00327,2023-04-21,3,299.98,195,3,2,1,321,2.0,Others,2022-11-17,Berlin,18-25,Other,13137589.889999995,98.97292548474081,81.65192926045016
CUST_02935,2023-09-04,1,299.35,59,5,1,1,511,2.3333333333333335,New Customer,2023-09-03,New York,55+,Male,13137889.239999995,98.97518065829182,81.67202572347267
CUST_01987,2022-01-08,3,299.35,663,1,2,1,121,1.3333333333333333,Lost,2021-07-30,Houston,36-45,Other,13138188.589999994,98.97743583184281,81.69212218649517
CUST_01550,2023-05-04,5,298.95,182,3,3,1,331,2.3333333333333335,Others,2023-02-04,Phoenix,55+,Female,13138487.539999994,98.97968799196664,81.71221864951768
CUST_02586,2023-01-09,3,298.87,297,1,2,1,121,1.3333333333333333,Lost,2021-02-08,Toronto,26-35,Male,13138786.409999993,98.98193954940506,81.73231511254019
CUST_00442,2023-08-01,1,297.91,93,4,1,1,411,2.0,New Customer,2023-07-31,Houston,18-25,Male,13139084.319999993,98.98418387461828,81.7524115755627
CUST_03147,2023-03-03,1,297.05,244,2,1,1,211,1.3333333333333333,Lost,2023-03-01,London,55+,Female,13139381.369999994,98.98642172096312,81.77250803858522
CUST_03092,2023-03-03,3,296.84000000000003,244,2,2,1,221,1.6666666666666667,Lost,2021-05-08,London,46-55,Other,13139678.209999993,98.98865798525868,81.79260450160771
CUST_03794,2022-11-23,2,296.77,344,1,1,1,111,1.0,Lost,2022-10-19,New York,26-35,Other,13139974.979999993,98.9908937222045,81.81270096463022
CUST_03621,2023-04-30,6,296.64,186,3,3,1,331,2.3333333333333335,Others,2023-03-21,New York,36-45,Male,13140271.619999994,98.9931284797865,81.83279742765274
CUST_01041,2023-04-30,3,296.24,186,3,2,1,321,2.0,Others,2022-08-01,London,26-35,Female,13140567.859999994,98.99536022394135,81.85289389067523
CUST_01957,2023-03-04,3,295.82,243,2,2,1,221,1.6666666666666667,Lost,2022-01-12,Houston,55+,Male,13140863.679999994,98.99758880399766,81.87299035369774
CUST_03081,2022-12-02,3,295.71999999999997,335,1,2,1,121,1.3333333333333333,Lost,2022-08-25,London,46-55,Female,13141159.399999995,98.9998166306972,81.89308681672026
CUST_01357,2023-01-21,3,295.65,285,2,2,1,221,1.6666666666666667,Lost,2021-08-28,New York,18-25,Female,13141455.049999995,99.00204393004697,81.91318327974277
CUST_02430,2023-01-19,3,295.56,287,2,2,1,221,1.6666666666666667,Lost,2021-11-14,Paris,36-45,Male,13141750.609999996,99.00427055137563,81.93327974276528
CUST_03767,2023-04-13,2,295.21,203,3,1,1,311,1.6666666666666667,Others,2022-02-10,Paris,26-35,Female,13142045.819999997,99.00649453595553,81.95337620578779
CUST_00508,2022-12-22,2,294.98,315,1,1,1,111,1.0,Lost,2021-03-12,Paris,26-35,Male,13142340.799999997,99.0087167878148,81.97347266881029
CUST_00552,2022-08-17,2,294.94,442,1,1,1,111,1.0,Lost,2022-06-02,Phoenix,46-55,Female,13142635.739999996,99.01093873833136,81.9935691318328
CUST_04676,2022-12-22,1,294.62,315,1,1,1,111,1.0,Lost,2022-09-04,Paris,46-55,Male,13142930.359999996,99.01315827810619,82.0136655948553
CUST_02206,2022-05-31,2,294.51,520,1,1,1,111,1.0,Lost,2021-07-04,Berlin,46-55,Other,13143224.869999995,99.01537698918857,82.03376205787781
CUST_04165,2023-02-27,3,294.51,248,2,2,1,221,1.6666666666666667,Lost,2021-06-02,Chicago,18-25,Male,13143519.379999995,99.01759570027092,82.05385852090032
CUST_03762,2023-03-01,3,294.27,246,2,2,1,221,1.6666666666666667,Lost,2022-11-20,Toronto,18-25,Male,13143813.649999995,99.01981260329698,82.07395498392283
CUST_00048,2023-02-03,3,294.13,272,2,2,1,221,1.6666666666666667,Lost,2021-08-09,Chicago,18-25,Other,13144107.779999996,99.02202845162356,82.09405144694534
CUST_01312,2023-07-21,3,294.02,104,4,2,1,421,2.3333333333333335,New Customer,2023-07-20,Chicago,46-55,Male,13144401.799999995,99.02424347125765,82.11414790996785
CUST_01896,2022-06-27,1,294.0,493,1,1,1,111,1.0,Lost,2021-08-15,Houston,46-55,Male,13144695.799999995,99.02645834022039,82.13424437299035
CUST_01302,2023-03-01,2,292.45,246,2,1,1,211,1.3333333333333333,Lost,2022-03-03,New York,26-35,Male,13144988.249999994,99.02866153215287,82.15434083601286
CUST_02372,2023-03-07,2,292.18,240,2,1,1,211,1.3333333333333333,Lost,2023-03-06,Chicago,36-45,Male,13145280.429999994,99.03086269002202,82.17443729903538
CUST_04643,2022-10-25,3,291.32,373,1,2,1,121,1.3333333333333333,Lost,2022-04-06,Los Angeles,36-45,Other,13145571.749999994,99.0330573690228,82.19453376205787
CUST_03732,2023-02-17,3,290.81,258,2,2,1,221,1.6666666666666667,Lost,2021-07-27,Paris,26-35,Female,13145862.559999995,99.03524820590393,82.21463022508038
CUST_01979,2022-02-11,2,289.40999999999997,629,1,1,1,111,1.0,Lost,2021-01-22,Chicago,46-55,Male,13146151.969999995,99.03742849579001,82.2347266881029
CUST_04607,2022-12-08,1,289.4,329,1,1,1,111,1.0,Lost,2021-04-28,London,36-45,Other,13146441.369999995,99.0396087103404,82.25482315112541
CUST_00325,2022-03-30,2,288.72,582,1,1,1,111,1.0,Lost,2021-09-01,Sydney,26-35,Other,13146730.089999996,99.04178380206461,82.27491961414792
CUST_04483,2022-09-15,3,288.2,413,1,2,1,121,1.3333333333333333,Lost,2021-03-12,Los Angeles,26-35,Male,13147018.289999995,99.04395497633354,82.29501607717042
